key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
284,529812,"Coeurl Eyeglasses","ui/icon/200000/200284.tex",0,"pair of blue coeurl eyeglasses",0,"pairs of blue coeurl eyeglasses",0,0,1,0,0,"A piece of blue facewear.","Blue Coeurl Eyeglasses"
285,595348,"Coeurl Eyeglasses","ui/icon/200000/200285.tex",0,"pair of green coeurl eyeglasses",0,"pairs of green coeurl eyeglasses",0,0,1,0,0,"A piece of green facewear.","Green Coeurl Eyeglasses"
286,660884,"Coeurl Eyeglasses","ui/icon/200000/200286.tex",0,"pair of brass coeurl eyeglasses",0,"pairs of brass coeurl eyeglasses",0,0,1,0,0,"A piece of brass facewear.","Brass Coeurl Eyeglasses"
287,726420,"Coeurl Eyeglasses","ui/icon/200000/200287.tex",0,"pair of purple coeurl eyeglasses",0,"pairs of purple coeurl eyeglasses",0,0,1,0,0,"A piece of purple facewear.","Purple Coeurl Eyeglasses"
288,791956,"Coeurl Eyeglasses","ui/icon/200000/200288.tex",0,"pair of brown coeurl eyeglasses",0,"pairs of brown coeurl eyeglasses",0,0,1,0,0,"A piece of brown facewear.","Brown Coeurl Eyeglasses"
289,71061,"Reading Glasses","ui/icon/200000/200289.tex",0,"pair of reading glasses",0,"pairs of reading glasses",0,0,1,0,0,"A piece of undyed facewear.","Reading Glasses"
290,136597,"Reading Glasses","ui/icon/200000/200290.tex",0,"pair of silver reading glasses",0,"pairs of silver reading glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Reading Glasses"
291,202133,"Reading Glasses","ui/icon/200000/200291.tex",0,"pair of gold reading glasses",0,"pairs of gold reading glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Reading Glasses"
292,267669,"Reading Glasses","ui/icon/200000/200292.tex",0,"pair of black reading glasses",0,"pairs of black reading glasses",0,0,1,0,0,"A piece of black facewear.","Black Reading Glasses"
293,333205,"Reading Glasses","ui/icon/200000/200293.tex",0,"pair of white reading glasses",0,"pairs of white reading glasses",0,0,1,0,0,"A piece of white facewear.","White Reading Glasses"
294,398741,"Reading Glasses","ui/icon/200000/200294.tex",0,"pair of grey reading glasses",0,"pairs of grey reading glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Reading Glasses"
295,464277,"Reading Glasses","ui/icon/200000/200295.tex",0,"pair of red reading glasses",0,"pairs of red reading glasses",0,0,1,0,0,"A piece of red facewear.","Red Reading Glasses"
296,529813,"Reading Glasses","ui/icon/200000/200296.tex",0,"pair of blue reading glasses",0,"pairs of blue reading glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Reading Glasses"
297,595349,"Reading Glasses","ui/icon/200000/200297.tex",0,"pair of green reading glasses",0,"pairs of green reading glasses",0,0,1,0,0,"A piece of green facewear.","Green Reading Glasses"
298,660885,"Reading Glasses","ui/icon/200000/200298.tex",0,"pair of brass reading glasses",0,"pairs of brass reading glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Reading Glasses"
299,726421,"Reading Glasses","ui/icon/200000/200299.tex",0,"pair of purple reading glasses",0,"pairs of purple reading glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Reading Glasses"
300,791957,"Reading Glasses","ui/icon/200000/200300.tex",0,"pair of brown reading glasses",0,"pairs of brown reading glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Reading Glasses"
301,71062,"Tinted Sunglasses","ui/icon/200000/200301.tex",0,"pair of tinted sunglasses",0,"pairs of tinted sunglasses",0,0,1,0,0,"A piece of undyed facewear.","Tinted Sunglasses"
302,136598,"Tinted Sunglasses","ui/icon/200000/200302.tex",0,"pair of silver tinted sunglasses",0,"pairs of silver tinted sunglasses",0,0,1,0,0,"A piece of silver facewear.","Silver Tinted Sunglasses"
303,202134,"Tinted Sunglasses","ui/icon/200000/200303.tex",0,"pair of gold tinted sunglasses",0,"pairs of gold tinted sunglasses",0,0,1,0,0,"A piece of gold facewear.","Gold Tinted Sunglasses"
304,267670,"Tinted Sunglasses","ui/icon/200000/200304.tex",0,"pair of black tinted sunglasses",0,"pairs of black tinted sunglasses",0,0,1,0,0,"A piece of black facewear.","Black Tinted Sunglasses"
305,333206,"Tinted Sunglasses","ui/icon/200000/200305.tex",0,"pair of white tinted sunglasses",0,"pairs of white tinted sunglasses",0,0,1,0,0,"A piece of white facewear.","White Tinted Sunglasses"
306,398742,"Tinted Sunglasses","ui/icon/200000/200306.tex",0,"pair of grey tinted sunglasses",0,"pairs of grey tinted sunglasses",0,0,1,0,0,"A piece of grey facewear.","Grey Tinted Sunglasses"
307,464278,"Tinted Sunglasses","ui/icon/200000/200307.tex",0,"pair of red tinted sunglasses",0,"pairs of red tinted sunglasses",0,0,1,0,0,"A piece of red facewear.","Red Tinted Sunglasses"
308,529814,"Tinted Sunglasses","ui/icon/200000/200308.tex",0,"pair of blue tinted sunglasses",0,"pairs of blue tinted sunglasses",0,0,1,0,0,"A piece of blue facewear.","Blue Tinted Sunglasses"
309,595350,"Tinted Sunglasses","ui/icon/200000/200309.tex",0,"pair of green tinted sunglasses",0,"pairs of green tinted sunglasses",0,0,1,0,0,"A piece of green facewear.","Green Tinted Sunglasses"
310,660886,"Tinted Sunglasses","ui/icon/200000/200310.tex",0,"pair of brass tinted sunglasses",0,"pairs of brass tinted sunglasses",0,0,1,0,0,"A piece of brass facewear.","Brass Tinted Sunglasses"
311,726422,"Tinted Sunglasses","ui/icon/200000/200311.tex",0,"pair of purple tinted sunglasses",0,"pairs of purple tinted sunglasses",0,0,1,0,0,"A piece of purple facewear.","Purple Tinted Sunglasses"
312,791958,"Tinted Sunglasses","ui/icon/200000/200312.tex",0,"pair of brown tinted sunglasses",0,"pairs of brown tinted sunglasses",0,0,1,0,0,"A piece of brown facewear.","Brown Tinted Sunglasses"
313,71063,"Groovy Glasses","ui/icon/200000/200313.tex",0,"pair of groovy glasses",0,"pairs of groovy glasses",0,0,1,0,0,"A piece of undyed facewear.","Groovy Glasses"
314,136599,"Groovy Glasses","ui/icon/200000/200314.tex",0,"pair of silver groovy glasses",0,"pairs of silver groovy glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Groovy Glasses"
315,202135,"Groovy Glasses","ui/icon/200000/200315.tex",0,"pair of gold groovy glasses",0,"pairs of gold groovy glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Groovy Glasses"
316,267671,"Groovy Glasses","ui/icon/200000/200316.tex",0,"pair of black groovy glasses",0,"pairs of black groovy glasses",0,0,1,0,0,"A piece of black facewear.","Black Groovy Glasses"
317,333207,"Groovy Glasses","ui/icon/200000/200317.tex",0,"pair of white groovy glasses",0,"pairs of white groovy glasses",0,0,1,0,0,"A piece of white facewear.","White Groovy Glasses"
318,398743,"Groovy Glasses","ui/icon/200000/200318.tex",0,"pair of grey groovy glasses",0,"pairs of grey groovy glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Groovy Glasses"
319,464279,"Groovy Glasses","ui/icon/200000/200319.tex",0,"pair of red groovy glasses",0,"pairs of red groovy glasses",0,0,1,0,0,"A piece of red facewear.","Red Groovy Glasses"
320,529815,"Groovy Glasses","ui/icon/200000/200320.tex",0,"pair of blue groovy glasses",0,"pairs of blue groovy glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Groovy Glasses"
321,595351,"Groovy Glasses","ui/icon/200000/200321.tex",0,"pair of green groovy glasses",0,"pairs of green groovy glasses",0,0,1,0,0,"A piece of green facewear.","Green Groovy Glasses"
322,660887,"Groovy Glasses","ui/icon/200000/200322.tex",0,"pair of brass groovy glasses",0,"pairs of brass groovy glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Groovy Glasses"
323,726423,"Groovy Glasses","ui/icon/200000/200323.tex",0,"pair of purple groovy glasses",0,"pairs of purple groovy glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Groovy Glasses"
324,791959,"Groovy Glasses","ui/icon/200000/200324.tex",0,"pair of brown groovy glasses",0,"pairs of brown groovy glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Groovy Glasses"
325,71064,"Rectangular Glasses","ui/icon/200000/200325.tex",0,"pair of rectangular glasses",0,"pairs of rectangular glasses",0,0,1,0,0,"A piece of undyed facewear.","Rectangular Glasses"
326,136600,"Rectangular Glasses","ui/icon/200000/200326.tex",0,"pair of silver rectangular glasses",0,"pairs of silver rectangular glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Rectangular Glasses"
327,202136,"Rectangular Glasses","ui/icon/200000/200327.tex",0,"pair of gold rectangular glasses",0,"pairs of gold rectangular glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Rectangular Glasses"
328,267672,"Rectangular Glasses","ui/icon/200000/200328.tex",0,"pair of black rectangular glasses",0,"pairs of black rectangular glasses",0,0,1,0,0,"A piece of black facewear.","Black Rectangular Glasses"
329,333208,"Rectangular Glasses","ui/icon/200000/200329.tex",0,"pair of white rectangular glasses",0,"pairs of white rectangular glasses",0,0,1,0,0,"A piece of white facewear.","White Rectangular Glasses"
330,398744,"Rectangular Glasses","ui/icon/200000/200330.tex",0,"pair of grey rectangular glasses",0,"pairs of grey rectangular glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Rectangular Glasses"
331,464280,"Rectangular Glasses","ui/icon/200000/200331.tex",0,"pair of red rectangular glasses",0,"pairs of red rectangular glasses",0,0,1,0,0,"A piece of red facewear.","Red Rectangular Glasses"
332,529816,"Rectangular Glasses","ui/icon/200000/200332.tex",0,"pair of blue rectangular glasses",0,"pairs of blue rectangular glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Rectangular Glasses"
333,595352,"Rectangular Glasses","ui/icon/200000/200333.tex",0,"pair of green rectangular glasses",0,"pairs of green rectangular glasses",0,0,1,0,0,"A piece of green facewear.","Green Rectangular Glasses"
334,660888,"Rectangular Glasses","ui/icon/200000/200334.tex",0,"pair of brass rectangular glasses",0,"pairs of brass rectangular glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Rectangular Glasses"
335,726424,"Rectangular Glasses","ui/icon/200000/200335.tex",0,"pair of purple rectangular glasses",0,"pairs of purple rectangular glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Rectangular Glasses"
336,791960,"Rectangular Glasses","ui/icon/200000/200336.tex",0,"pair of brown rectangular glasses",0,"pairs of brown rectangular glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Rectangular Glasses"
337,71065,"Bold-rimmed Glasses","ui/icon/200000/200337.tex",0,"pair of bold-rimmed glasses",0,"pairs of bold-rimmed glasses",0,0,1,0,0,"A piece of undyed facewear.","Bold-rimmed Glasses"
338,136601,"Bold-rimmed Glasses","ui/icon/200000/200338.tex",0,"pair of silver bold-rimmed glasses",0,"pairs of silver bold-rimmed glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Bold-rimmed Glasses"
339,202137,"Bold-rimmed Glasses","ui/icon/200000/200339.tex",0,"pair of gold bold-rimmed glasses",0,"pairs of gold bold-rimmed glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Bold-rimmed Glasses"
340,267673,"Bold-rimmed Glasses","ui/icon/200000/200340.tex",0,"pair of black bold-rimmed glasses",0,"pairs of black bold-rimmed glasses",0,0,1,0,0,"A piece of black facewear.","Black Bold-rimmed Glasses"
341,333209,"Bold-rimmed Glasses","ui/icon/200000/200341.tex",0,"pair of white bold-rimmed glasses",0,"pairs of white bold-rimmed glasses",0,0,1,0,0,"A piece of white facewear.","White Bold-rimmed Glasses"
342,398745,"Bold-rimmed Glasses","ui/icon/200000/200342.tex",0,"pair of grey bold-rimmed glasses",0,"pairs of grey bold-rimmed glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Bold-rimmed Glasses"
343,464281,"Bold-rimmed Glasses","ui/icon/200000/200343.tex",0,"pair of red bold-rimmed glasses",0,"pairs of red bold-rimmed glasses",0,0,1,0,0,"A piece of red facewear.","Red Bold-rimmed Glasses"
344,529817,"Bold-rimmed Glasses","ui/icon/200000/200344.tex",0,"pair of blue bold-rimmed glasses",0,"pairs of blue bold-rimmed glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Bold-rimmed Glasses"
345,595353,"Bold-rimmed Glasses","ui/icon/200000/200345.tex",0,"pair of green bold-rimmed glasses",0,"pairs of green bold-rimmed glasses",0,0,1,0,0,"A piece of green facewear.","Green Bold-rimmed Glasses"
346,660889,"Bold-rimmed Glasses","ui/icon/200000/200346.tex",0,"pair of brass bold-rimmed glasses",0,"pairs of brass bold-rimmed glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Bold-rimmed Glasses"
347,726425,"Bold-rimmed Glasses","ui/icon/200000/200347.tex",0,"pair of purple bold-rimmed glasses",0,"pairs of purple bold-rimmed glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Bold-rimmed Glasses"
348,791961,"Bold-rimmed Glasses","ui/icon/200000/200348.tex",0,"pair of brown bold-rimmed glasses",0,"pairs of brown bold-rimmed glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Bold-rimmed Glasses"
349,71066,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200349.tex",0,"mythril-edged eyepatch (left)",0,"mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of undyed facewear.","Mythril-edged Eyepatch (Left)"
350,136602,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200350.tex",0,"silver mythril-edged eyepatch (left)",0,"silver mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of silver facewear.","Silver Mythril-edged Eyepatch (Left)"
351,202138,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200351.tex",0,"gold mythril-edged eyepatch (left)",0,"gold mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of gold facewear.","Gold Mythril-edged Eyepatch (Left)"
352,267674,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200352.tex",0,"black mythril-edged eyepatch (left)",0,"black mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of black facewear.","Black Mythril-edged Eyepatch (Left)"
353,333210,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200353.tex",0,"white mythril-edged eyepatch (left)",0,"white mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of white facewear.","White Mythril-edged Eyepatch (Left)"
354,398746,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200354.tex",0,"grey mythril-edged eyepatch (left)",0,"grey mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of grey facewear.","Grey Mythril-edged Eyepatch (Left)"
355,464282,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200355.tex",0,"red mythril-edged eyepatch (left)",0,"red mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of red facewear.","Red Mythril-edged Eyepatch (Left)"
356,529818,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200356.tex",0,"blue mythril-edged eyepatch (left)",0,"blue mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of blue facewear.","Blue Mythril-edged Eyepatch (Left)"
357,595354,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200357.tex",0,"green mythril-edged eyepatch (left)",0,"green mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of green facewear.","Green Mythril-edged Eyepatch (Left)"
358,660890,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200358.tex",0,"brass mythril-edged eyepatch (left)",0,"brass mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of brass facewear.","Brass Mythril-edged Eyepatch (Left)"
359,726426,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200359.tex",0,"purple mythril-edged eyepatch (left)",0,"purple mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of purple facewear.","Purple Mythril-edged Eyepatch (Left)"
360,791962,"Mythril-edged Eyepatch (Left)","ui/icon/200000/200360.tex",0,"brown mythril-edged eyepatch (left)",0,"brown mythril-edged eyepatches (left)",0,0,1,0,0,"A piece of brown facewear.","Brown Mythril-edged Eyepatch (Left)"
361,71067,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200361.tex",0,"mythril-edged eyepatch (right)",0,"mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of undyed facewear.","Mythril-edged Eyepatch (Right)"
362,136603,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200362.tex",0,"silver mythril-edged eyepatch (right)",0,"silver mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of silver facewear.","Silver Mythril-edged Eyepatch (Right)"
363,202139,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200363.tex",0,"gold mythril-edged eyepatch (right)",0,"gold mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of gold facewear.","Gold Mythril-edged Eyepatch (Right)"
364,267675,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200364.tex",0,"black mythril-edged eyepatch (right)",0,"black mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of black facewear.","Black Mythril-edged Eyepatch (Right)"
365,333211,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200365.tex",0,"white mythril-edged eyepatch (right)",0,"white mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of white facewear.","White Mythril-edged Eyepatch (Right)"
366,398747,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200366.tex",0,"grey mythril-edged eyepatch (right)",0,"grey mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of grey facewear.","Grey Mythril-edged Eyepatch (Right)"
367,464283,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200367.tex",0,"red mythril-edged eyepatch (right)",0,"red mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of red facewear.","Red Mythril-edged Eyepatch (Right)"
368,529819,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200368.tex",0,"blue mythril-edged eyepatch (right)",0,"blue mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of blue facewear.","Blue Mythril-edged Eyepatch (Right)"
369,595355,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200369.tex",0,"green mythril-edged eyepatch (right)",0,"green mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of green facewear.","Green Mythril-edged Eyepatch (Right)"
370,660891,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200370.tex",0,"brass mythril-edged eyepatch (right)",0,"brass mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of brass facewear.","Brass Mythril-edged Eyepatch (Right)"
371,726427,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200371.tex",0,"purple mythril-edged eyepatch (right)",0,"purple mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of purple facewear.","Purple Mythril-edged Eyepatch (Right)"
372,791963,"Mythril-edged Eyepatch (Right)","ui/icon/200000/200372.tex",0,"brown mythril-edged eyepatch (right)",0,"brown mythril-edged eyepatches (right)",0,0,1,0,0,"A piece of brown facewear.","Brown Mythril-edged Eyepatch (Right)"
373,71068,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200373.tex",0,"ornamented leather eyepatch (left)",0,"ornamented leather eyepatches (left)",0,1,1,0,0,"A piece of undyed facewear.","Ornamented Leather Eyepatch (Left)"
374,136604,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200374.tex",0,"silver ornamented leather eyepatch (left)",0,"silver ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of silver facewear.","Silver Ornamented Leather Eyepatch (Left)"
375,202140,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200375.tex",0,"gold ornamented leather eyepatch (left)",0,"gold ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of gold facewear.","Gold Ornamented Leather Eyepatch (Left)"
376,267676,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200376.tex",0,"black ornamented leather eyepatch (left)",0,"black ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of black facewear.","Black Ornamented Leather Eyepatch (Left)"
377,333212,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200377.tex",0,"white ornamented leather eyepatch (left)",0,"white ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of white facewear.","White Ornamented Leather Eyepatch (Left)"
378,398748,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200378.tex",0,"grey ornamented leather eyepatch (left)",0,"grey ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of grey facewear.","Grey Ornamented Leather Eyepatch (Left)"
379,464284,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200379.tex",0,"red ornamented leather eyepatch (left)",0,"red ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of red facewear.","Red Ornamented Leather Eyepatch (Left)"
380,529820,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200380.tex",0,"blue ornamented leather eyepatch (left)",0,"blue ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of blue facewear.","Blue Ornamented Leather Eyepatch (Left)"
381,595356,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200381.tex",0,"green ornamented leather eyepatch (left)",0,"green ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of green facewear.","Green Ornamented Leather Eyepatch (Left)"
382,660892,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200382.tex",0,"brass ornamented leather eyepatch (left)",0,"brass ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of brass facewear.","Brass Ornamented Leather Eyepatch (Left)"
383,726428,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200383.tex",0,"purple ornamented leather eyepatch (left)",0,"purple ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of purple facewear.","Purple Ornamented Leather Eyepatch (Left)"
384,791964,"Ornamented Leather Eyepatch (Left)","ui/icon/200000/200384.tex",0,"brown ornamented leather eyepatch (left)",0,"brown ornamented leather eyepatches (left)",0,0,1,0,0,"A piece of brown facewear.","Brown Ornamented Leather Eyepatch (Left)"
385,71069,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200385.tex",0,"ornamented leather eyepatch (right)",0,"ornamented leather eyepatches (right)",0,1,1,0,0,"A piece of undyed facewear.","Ornamented Leather Eyepatch (Right)"
386,136605,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200386.tex",0,"silver ornamented leather eyepatch (right)",0,"silver ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of silver facewear.","Silver Ornamented Leather Eyepatch (Right)"
387,202141,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200387.tex",0,"gold ornamented leather eyepatch (right)",0,"gold ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of gold facewear.","Gold Ornamented Leather Eyepatch (Right)"
388,267677,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200388.tex",0,"black ornamented leather eyepatch (right)",0,"black ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of black facewear.","Black Ornamented Leather Eyepatch (Right)"
389,333213,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200389.tex",0,"white ornamented leather eyepatch (right)",0,"white ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of white facewear.","White Ornamented Leather Eyepatch (Right)"
390,398749,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200390.tex",0,"grey ornamented leather eyepatch (right)",0,"grey ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of grey facewear.","Grey Ornamented Leather Eyepatch (Right)"
391,464285,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200391.tex",0,"red ornamented leather eyepatch (right)",0,"red ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of red facewear.","Red Ornamented Leather Eyepatch (Right)"
392,529821,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200392.tex",0,"blue ornamented leather eyepatch (right)",0,"blue ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of blue facewear.","Blue Ornamented Leather Eyepatch (Right)"
393,595357,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200393.tex",0,"green ornamented leather eyepatch (right)",0,"green ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of green facewear.","Green Ornamented Leather Eyepatch (Right)"
394,660893,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200394.tex",0,"brass ornamented leather eyepatch (right)",0,"brass ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of brass facewear.","Brass Ornamented Leather Eyepatch (Right)"
395,726429,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200395.tex",0,"purple ornamented leather eyepatch (right)",0,"purple ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of purple facewear.","Purple Ornamented Leather Eyepatch (Right)"
396,791965,"Ornamented Leather Eyepatch (Right)","ui/icon/200000/200396.tex",0,"brown ornamented leather eyepatch (right)",0,"brown ornamented leather eyepatches (right)",0,0,1,0,0,"A piece of brown facewear.","Brown Ornamented Leather Eyepatch (Right)"
397,71070,"Scaevan Headgear","ui/icon/200000/200397.tex",0,"set of Scaevan headgear",0,"sets of Scaevan headgear",0,0,1,0,0,"A piece of undyed facewear.","Scaevan Headgear"
398,136606,"Scaevan Headgear","ui/icon/200000/200398.tex",0,"set of silver Scaevan headgear",0,"sets of silver Scaevan headgear",0,0,1,0,0,"A piece of silver facewear.","Silver Scaevan Headgear"
399,202142,"Scaevan Headgear","ui/icon/200000/200399.tex",0,"set of gold Scaevan headgear",0,"sets of gold Scaevan headgear",0,0,1,0,0,"A piece of gold facewear.","Gold Scaevan Headgear"
400,267678,"Scaevan Headgear","ui/icon/200000/200400.tex",0,"set of black Scaevan headgear",0,"sets of black Scaevan headgear",0,0,1,0,0,"A piece of black facewear.","Black Scaevan Headgear"
401,333214,"Scaevan Headgear","ui/icon/200000/200401.tex",0,"set of white Scaevan headgear",0,"sets of white Scaevan headgear",0,0,1,0,0,"A piece of white facewear.","White Scaevan Headgear"
402,398750,"Scaevan Headgear","ui/icon/200000/200402.tex",0,"set of grey Scaevan headgear",0,"sets of grey Scaevan headgear",0,0,1,0,0,"A piece of grey facewear.","Grey Scaevan Headgear"
403,464286,"Scaevan Headgear","ui/icon/200000/200403.tex",0,"set of red Scaevan headgear",0,"sets of red Scaevan headgear",0,0,1,0,0,"A piece of red facewear.","Red Scaevan Headgear"
404,529822,"Scaevan Headgear","ui/icon/200000/200404.tex",0,"set of blue Scaevan headgear",0,"sets of blue Scaevan headgear",0,0,1,0,0,"A piece of blue facewear.","Blue Scaevan Headgear"
405,595358,"Scaevan Headgear","ui/icon/200000/200405.tex",0,"set of green Scaevan headgear",0,"sets of green Scaevan headgear",0,0,1,0,0,"A piece of green facewear.","Green Scaevan Headgear"
406,660894,"Scaevan Headgear","ui/icon/200000/200406.tex",0,"set of brass Scaevan headgear",0,"sets of brass Scaevan headgear",0,0,1,0,0,"A piece of brass facewear.","Brass Scaevan Headgear"
407,726430,"Scaevan Headgear","ui/icon/200000/200407.tex",0,"set of purple Scaevan headgear",0,"sets of purple Scaevan headgear",0,0,1,0,0,"A piece of purple facewear.","Purple Scaevan Headgear"
408,791966,"Scaevan Headgear","ui/icon/200000/200408.tex",0,"set of brown Scaevan headgear",0,"sets of brown Scaevan headgear",0,0,1,0,0,"A piece of brown facewear.","Brown Scaevan Headgear"
409,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
410,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
411,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
412,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
413,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
414,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
415,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
416,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
417,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
418,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
419,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
420,0,"Oval Spectacles",,0,"",0,"",0,0,0,0,0,"",""
