key,0,1,2,3,4,5,6,7,8,9,10
45545,0,0,"","Martial Artist's Vest","","Martial Artist's Slops","Martial Artist's Pumps","","","",""
45546,0,0,"","Martial Artist's Sleeveless Vest","","Martial Artist's Slops","Martial Artist's Pumps","","","",""
45547,0,0,"","Gleaner's Coat","Gleaner's Work Gloves","Gleaner's Breeches","Gleaner's Longboots","","","",""
45548,0,0,"","","","","","","","",""
45549,0,0,"","","","","","","","",""
45550,0,0,"","","","","","","","",""
45551,0,0,"","","","","","","","",""
45552,0,0,"","","","","","","","",""
45553,0,0,"","","","","","","","",""
45554,0,0,"","","","","","","","",""
45555,0,0,"","","","","","","","",""
45556,0,0,"","","","","","","","",""
45557,0,0,"","","","","","","","",""
45558,0,0,"","","","","","","","",""
45559,0,0,"Mica Head","Mica Suit","","","","","","",""
45560,0,0,"Night of Devilry Horns","Night of Devilry Shirt","Night of Devilry Fingerless Gloves","Night of Devilry Trousers","Night of Devilry Boots","","","",""
45561,0,0,"","Turali Trader's Shirt","","Turali Trader's Culottes","Turali Trader's Shoes","","","",""
45562,0,0,"","Turali Traveler's Shirt","","Turali Trader's Culottes","Turali Traveler's Shoes","","","",""
45563,0,0,"Scientist's Monocle","Scientist's Coat","Scientist's Gloves","Scientist's Breeches","Scientist's Boots","","","",""
45564,0,0,"Loose Fit Cap","Loose Fit Overshirt","Loose Fit Wristguards","Loose Fit Cargo Trousers","Loose Fit Shoes","","","",""
45565,0,0,"セネシャルプリンス・ヘッドセット","セネシャルプリンス・ジャケット","セネシャルプリンス・グローブ","セネシャルプリンス・トラウザー","セネシャルプリンス・ロングブーツ","","","",""
45566,0,0,"Wintertide Trapper's Hat","Wintertide Blouson","","Wintertide Culottes","Wintertide Shoes","","","",""
45567,0,0,"Wintertide Trapper's Hat","Wintertide Blouson","","Wintertide Sheath Skirt","Wintertide Shoes","","","",""
45568,0,0,"","","","","","","","",""
45569,0,0,"Leisurewear Knit Cap","Leisurewear High-cut Shirt","","Leisurewear Sweatpants","Leisurewear Shoes","","","",""
45570,0,0,"Leisurewear Knit Cap","Leisurewear High-cut Knit Top","","Leisurewear Sweatpants","Leisurewear Shoes","","","",""
45571,0,0,"","","","","","","","",""
45572,0,0,"","","","","","","","",""
45573,0,0,"","Ex-arch's Jacket","Ex-arch's Bracers","Ex-arch's Halfslops","Ex-arch's Boots","","","",""
45574,0,0,"Zero's Order Chapeau","Zero's Order Cuirass","","Zero's Order Flanchard","","Zero's Order Earring","","",""
45575,0,0,"","King of Leonis Mail","King of Leonis Armguards","King of Leonis Brais","King of Leonis Boots","","","",""
45576,0,0,"","Queen of Hourne Bliaud","","Queen of Hourne Tights","Queen of Hourne Boots","","","",""
45590,0,0,"","Coeurl Talisman","","Coeurl Beach Briefs","","","","",""
