key,0,1,2,3,4,5,6
1017,0,"nothing",0,0,1,0,"Pecten"
1018,0,"nothing",0,0,0,0,"Northern Herring"
1019,1,"Saltwater",0,0,0,0,"Dog-faced Puffer"
1020,2,"Saltwater",0,0,0,0,"Cobalt Chromis"
1021,0,"nothing",0,0,0,0,"Guitarfish"
1022,0,"nothing",0,0,0,0,"Astacus"
1023,2,"Freshwater",0,0,0,0,"Peacock Bass"
1024,0,"nothing",0,0,0,0,"Academician"
1025,0,"nothing",0,0,0,0,"Swordspine Snook"
1026,0,"nothing",0,0,0,0,"Ponderer"
1027,0,"nothing",0,0,0,0,"Tidal Dahlia"
1028,0,"nothing",0,0,0,0,"Butterfly Fry"
1029,2,"Freshwater",0,0,0,0,"Xenocypris"
1030,0,"nothing",0,0,0,1,"Topminnow"
1031,2,"Freshwater",0,0,0,0,"Tessera"
1032,0,"nothing",0,0,0,1,"Giant Aetherlouse"
1033,0,"nothing",0,0,0,0,"Fat Snook"
1034,0,"nothing",0,0,0,0,"Prochilodus Luminosus"
1035,0,"nothing",0,0,0,0,"Mesonauta"
1036,2,"Freshwater",0,0,0,0,"Greengill Salmon"
1037,2,"Freshwater",0,0,0,0,"Raiamas"
1038,0,"nothing",0,0,0,1,"Red Bowfin"
1039,0,"nothing",0,0,0,0,"Macrobrachium Lar"
1040,1,"Freshwater",0,0,0,0,"Blowgun"
1041,0,"nothing",0,0,0,0,"Darksteel Knifefish"
1042,0,"nothing",0,0,0,0,"Astacus Aetherius"
1043,0,"nothing",1,1,0,1,"Labyrinthos Tilapia"
1044,0,"nothing",0,0,0,0,"Trunkblessed"
1045,0,"nothing",0,0,0,1,"Seema Duta"
1046,2,"Freshwater",0,0,0,0,"Longear Sunfish"
1047,0,"nothing",0,0,0,0,"Silver Characin"
1048,0,"nothing",0,0,0,0,"Thavnairian Goby"
1049,0,"nothing",0,0,0,0,"Qeyiq Sole"
1050,0,"nothing",0,0,0,0,"Gwl Crab"
1051,0,"nothing",0,0,0,1,"Pantherscale Grouper"
1052,2,"Saltwater",0,0,0,0,"Fate's Design"
1053,2,"Saltwater",0,0,0,0,"Shadowdart Sardine"
1054,0,"nothing",0,0,0,0,"Paksa Fish"
1055,0,"nothing",0,0,0,1,"Garjana Wrasse"
1056,0,"nothing",0,0,0,0,"Golden Barramundi"
1057,0,"nothing",0,0,0,0,"Kadjaya's Castaway"
1058,0,"nothing",0,0,0,0,"Marid Frog"
1059,2,"Freshwater",0,0,0,0,"Bluegill"
1060,0,"nothing",0,0,0,0,"Bronze Pipira"
1061,1,"Freshwater",0,0,0,0,"Green Swordtail"
1062,0,"nothing",0,0,0,0,"Ksirapayin"
1063,0,"nothing",0,0,0,0,"Wakeful Watcher"
1064,0,"nothing",1,1,0,1,"Red Drum"
1065,2,"Freshwater",0,0,0,1,"Forgeflame"
1066,0,"nothing",0,0,0,0,"Bicuda"
1067,2,"Freshwater",0,0,0,0,"Radzbalik"
1068,1,"Freshwater",0,0,0,0,"Half-moon Betta"
1069,0,"nothing",0,0,0,1,"Banana Eel"
1070,1,"Freshwater",0,0,0,0,"Handy Hamsa"
1071,2,"Freshwater",0,0,0,0,"Flowerhorn"
1072,0,"nothing",0,0,0,0,"Thavnairian Caiman"
1073,1,"Saltwater",0,0,0,0,"Fiery Goby"
1074,0,"nothing",0,0,0,0,"Puff-paya"
1075,0,"nothing",0,0,0,0,"Narunnairian Octopus"
1076,3,"Saltwater",0,0,0,0,"Roosterfish"
1077,4,"Saltwater",1,0,0,1,"Basilosaurus"
1078,0,"nothing",0,0,0,1,"Garlean Clam"
1079,0,"nothing",0,0,0,0,"Eblan Trout"
1080,0,"nothing",0,0,0,0,"Animulus"
1081,0,"nothing",0,0,0,0,"Cerule Core"
1082,0,"nothing",0,0,0,0,"Icepike"
1083,1,"Freshwater",0,0,0,0,"Dark Crown"
1084,2,"Freshwater",0,0,0,0,"Imperial Pleco"
1085,0,"nothing",0,0,0,0,"Bluetail"
1086,0,"nothing",0,0,0,0,"Star-blue Guppy"
1087,0,"nothing",0,0,0,0,"Lunar Cichlid"
1088,0,"nothing",0,0,0,0,"Teareye"
1089,0,"nothing",0,0,0,0,"Replipirarucu"
1090,0,"nothing",0,0,0,0,"Feverfish"
1091,0,"nothing",0,0,0,0,"Calicia"
1092,0,"nothing",0,0,0,0,"Protomyke #987"
1093,0,"nothing",1,0,0,1,"Lunar Deathworm"
1094,0,"nothing",0,0,0,1,"Fleeting Brand"
1095,0,"nothing",0,0,0,0,"Regotoise"
1096,0,"nothing",0,0,0,0,"Isle Skipper"
1097,0,"nothing",0,0,0,0,"Iribainion"
1098,0,"nothing",0,0,0,0,"Albino Loach"
1099,0,"nothing",0,0,0,0,"Golden Shiner"
1100,0,"nothing",1,0,0,1,"Mangar"
1101,1,"Freshwater",0,0,0,0,"Dermogenys"
1102,0,"nothing",0,0,0,0,"Antheia"
1103,3,"Freshwater",0,0,0,0,"Colossoma"
1104,0,"nothing",0,0,0,1,"Smaragdos"
1105,0,"nothing",0,0,0,0,"Superstring"
1106,0,"nothing",0,0,0,0,"Star Eater"
1107,0,"nothing",0,0,0,0,"Vacuum Shrimp"
1108,0,"nothing",0,0,0,0,"Cosmic Noise"
1109,0,"nothing",0,0,0,0,"Glassfish"
1110,0,"nothing",0,0,0,1,"Foun Myhk"
1111,0,"nothing",0,0,0,0,"Dragonscale"
1112,0,"nothing",0,0,0,0,"Ypupîara"
1113,0,"nothing",0,0,0,1,"Eehs Forhnesh"
1114,2,"Freshwater",0,0,0,0,"Katoptron"
1115,0,"nothing",0,0,0,0,"Comet Tail"
1116,0,"nothing",0,0,0,0,"Aoide"
1117,0,"nothing",0,0,0,0,"Protoflesh"
1118,0,"nothing",0,0,0,0,"Wandering Starscale"
1119,0,"nothing",0,0,0,0,"Wormhole Worm"
1120,0,"nothing",0,0,0,0,"Unidentified Flying Biomass II"
1121,0,"nothing",0,0,0,0,"Triaina"
1122,0,"nothing",0,0,0,0,"Sophos Deka-okto"
1123,0,"nothing",0,0,0,0,"Class Twenty-four"
1124,0,"nothing",0,0,0,0,"Terrifyingway"
1125,0,"nothing",0,0,0,0,"Alien Mertone"
1126,0,"nothing",0,0,0,0,"Monster Carrot"
1127,0,"nothing",0,0,0,0,"Argonaut"
1128,0,"nothing",0,0,0,1,"Echinos"
1129,0,"nothing",0,0,0,0,"Space Bishop"
1130,0,"nothing",0,0,0,0,"Alyketos"
1131,0,"nothing",0,0,0,0,"Horizon Event"
1132,0,"nothing",0,0,0,0,"E.B.E.-9318"
1133,0,"nothing",0,0,0,0,"Unbegotten"
1134,0,"nothing",0,1,0,1,"Phallaina "
1135,2,"Saltwater",2,0,2,0,"Aetherolectric Guitarfish"
1136,0,"nothing",2,0,2,0,"Jumbo Snook"
1137,0,"nothing",2,0,2,0,"Earful"
1138,0,"nothing",2,0,2,0,"Hippo Frog"
1139,0,"nothing",2,0,2,0,"Rimepike"
1140,0,"nothing",2,0,2,0,"Foun Ahlm"
1141,0,"nothing",2,0,2,0,"Forbiddingway"
1142,0,"nothing",0,0,0,0,"Thavnairian Calamari"
1143,0,"nothing",0,0,0,1,"Seedtoad"
1144,0,"nothing",0,0,0,1,"Holier-than Mogpom"
1145,0,"nothing",0,0,0,1,"Chalky Coral"
1146,3,"Freshwater",2,0,2,0,"Greatsword Snook"
1147,0,"nothing",2,0,2,0,"Swampsucker Bowfin"
1148,0,"nothing",2,0,2,0,"Lale Crab"
1149,0,"nothing",2,0,2,0,"Bigcuda"
1150,0,"nothing",2,0,2,0,"Sovereign Shadow"
1151,0,"nothing",2,0,2,0,"Disappirarucu"
1152,0,"nothing",2,0,2,0,"Starscryer"
1153,0,"nothing",2,0,2,0,"Argonauta argo"
1154,0,"nothing",2,0,2,0,"Planetes"
1155,0,"nothing",0,1,1,1,"Mayashell"
1156,1,"Freshwater",2,0,2,0,"Catastrophizer"
1157,0,"nothing",2,0,2,0,"Mossgill Salmon"
1158,2,"Saltwater",2,0,2,0,"Vidyutvat Wrasse"
1159,0,"nothing",2,0,2,0,"Browned Banana Eel"
1160,0,"nothing",2,0,2,0,"Frozen Regotoise"
1161,0,"nothing",2,0,2,0,"Cosmic Haze"
1162,0,"nothing",2,0,2,0,"Antheian Dahlia"
1163,0,"nothing",0,0,0,1,"Ondo Kelp"
1164,0,"nothing",0,0,0,1,"Purpure Cod"
1165,0,"nothing",0,0,0,1,"Il Lydha"
1166,0,"nothing",0,0,0,0,"Jhinga"
1167,0,"nothing",0,1,1,1,"Phyllinos"
1168,0,"nothing",0,0,1,1,"Platinum Seahorse"
1169,0,"nothing",0,0,1,1,"Clavekeeper"
1170,0,"nothing",0,0,1,1,"Mirror Image"
1171,0,"nothing",0,0,1,1,"Spangled Pirarucu"
1172,0,"nothing",2,0,2,0,"Onyx Knifefish"
1173,0,"nothing",2,0,2,0,"Wakeful Warden"
1174,0,"nothing",2,0,2,0,"Basilosaurus Rex"
1175,0,"nothing",2,0,2,0,"Eehs Fan"
1176,0,"nothing",2,0,2,0,"Gilt Dermogenys"
1177,0,"nothing",1,0,0,0,"Deepshade Sardine"
1178,0,"nothing",0,0,0,0,"Sirensong Mussel"
1179,0,"nothing",0,0,0,0,"Arrowhead"
1180,0,"nothing",1,0,0,0,"Ruby Herring"
1181,0,"nothing",0,0,0,0,"Whirlpool Turban"
1182,0,"nothing",0,0,0,0,"Leopard Prawn"
1183,0,"nothing",0,0,0,0,"Crimson Kelp"
1184,0,"nothing",0,0,0,0,"Reef Squid"
1185,0,"nothing",1,0,0,0,"Pinebark Flounder"
1186,0,"nothing",0,0,0,0,"Catching Carp"
1187,0,"nothing",1,0,0,0,"Garlean Bluegill"
1188,0,"nothing",0,0,0,0,"Yanxian Softshell"
1189,0,"nothing",0,0,0,0,"Pink Shrimp"
1190,2,"Saltwater",1,0,0,0,"Sirensong Mullet"
1191,0,"nothing",1,0,0,0,"Selkie Puffer"
1192,0,"nothing",0,0,0,0,"Spear Squid"
1193,0,"nothing",1,0,0,0,"Floating Lantern"
1194,0,"nothing",1,0,0,0,"Rubescent Tatsunoko"
1195,0,"nothing",1,0,0,0,"Mantle Moray"
1196,0,"nothing",0,0,0,0,"Barded Lobster"
1197,0,"nothing",1,0,0,0,"Sanbaso"
1198,0,"nothing",1,0,0,0,"Princess Salmon"
1199,0,"nothing",1,0,0,0,"Calligraph"
1200,0,"nothing",0,0,0,0,"Singular Shrimp"
1201,0,"nothing",0,0,0,0,"Poet's Pipe"
1202,0,"nothing",0,0,0,0,"Marine Matanga"
1203,0,"nothing",0,0,0,0,"Hatatate"
1204,0,"nothing",0,0,0,0,"Silent Shark"
1205,0,"nothing",0,0,0,0,"Shisui Goby"
1206,0,"nothing",0,0,0,0,"Violet Sentry"
1207,0,"nothing",0,0,0,0,"Brocade Carp"
1208,0,"nothing",0,0,0,0,"Yanxian Sturgeon"
1209,0,"nothing",2,0,2,0,"Dusk Shark"
1210,0,"nothing",2,0,2,0,"Mizuhiki"
1211,2,"Saltwater",2,0,2,0,"Heavensent Shark"
1212,0,"nothing",2,0,2,0,"Fishy Shark"
1213,0,"nothing",2,0,2,0,"Mermaid Scale"
1214,0,"nothing",2,0,2,0,"Broadhead"
1215,0,"nothing",2,0,2,0,"Vivid Pink Shrimp"
1216,0,"nothing",2,0,2,0,"Sunken Coelacanth"
1217,0,"nothing",2,0,2,0,"Siren's Sigh"
1218,0,"nothing",2,0,2,0,"Black-jawed Helicoprion"
1219,0,"nothing",2,0,2,0,"Impostopus"
1220,0,"nothing",2,0,2,0,"Jade Mantis Shrimp"
1221,0,"nothing",2,0,2,0,"Nymeia's Wheel"
1222,0,"nothing",2,0,2,0,"Snapping Koban"
1223,0,"nothing",2,0,2,0,"Silkweft Prawn"
1224,0,"nothing",2,0,2,0,"Stingfin Trevally"
1225,0,"nothing",2,0,2,0,"Swordtip Squid"
1226,0,"nothing",2,0,2,0,"Mailfish"
1227,0,"nothing",2,0,2,0,"Idaten's Bolt"
1228,0,"nothing",2,0,2,0,"Maelstrom Turban"
1229,0,"nothing",2,0,2,0,"Shoshitsuki"
1230,0,"nothing",2,0,2,0,"Spadefish"
1231,0,"nothing",2,0,2,0,"Fleeting Squid"
1232,0,"nothing",2,0,2,0,"Bowbarb Lobster"
1233,0,"nothing",2,0,2,0,"Pitch Pickle"
1234,0,"nothing",2,0,2,0,"Senbei Octopus"
1235,0,"nothing",2,0,2,0,"Tentacle Thresher"
1236,0,"nothing",2,0,2,0,"Bekko Rockhugger"
1237,0,"nothing",2,0,2,0,"Yellow Iris"
1238,0,"nothing",2,0,2,0,"Crimson Sentry"
1239,0,"nothing",2,0,2,0,"Flying Squid"
1240,0,"nothing",2,0,2,0,"Gensui Shrimp"
1241,0,"nothing",2,0,2,0,"Yato-no-kami"
1242,0,"nothing",2,0,2,0,"Heron's Eel"
1243,0,"nothing",2,0,2,0,"Crowshadow Mussel"
1244,0,"nothing",2,0,2,0,"Yanxian Goby"
1245,0,"nothing",2,0,2,0,"Iridescent Trout"
1246,0,"nothing",2,0,2,0,"Un-Namazu"
1247,0,"nothing",2,0,2,0,"Gakugyo"
1248,0,"nothing",2,0,2,0,"Ginrin Goshiki"
1249,0,"nothing",2,0,2,0,"Spectral Coelacanth"
1250,1,"Saltwater",2,0,2,0,"Spectral Wrasse"
1251,0,"nothing",2,0,2,0,"Spectral Snake Eel"
1252,3,"Freshwater",2,0,2,0,"Spectral Kotsu Zetsu"
1253,4,"Saltwater",2,0,2,0,"Taniwha"
1254,0,"nothing",2,0,2,0,"Glass Dragon"
1255,0,"nothing",2,0,2,0,"Hells' Claw"
1256,0,"nothing",2,0,2,0,"Jewel of Plum Spring"
1257,0,"nothing",0,1,1,1,"The Fury's Aegis"
1258,0,"nothing",0,0,1,1,"Gold Dustfish"
1259,0,"nothing",0,0,1,1,"Forgiven Melancholy"
1260,0,"nothing",0,0,1,1,"Oil Slick"
1261,0,"nothing",0,0,1,1,"Gonzalo's Grace"
1262,0,"nothing",2,0,2,0,"Circuit Tilapia"
1263,0,"nothing",2,0,2,0,"Durdina Fish"
1264,0,"nothing",2,0,2,0,"Mayaman"
1265,0,"nothing",2,0,2,0,"Chlorophos Deathworm"
1266,0,"nothing",2,0,2,0,"Starscale Ephemeris"
1267,0,"nothing",2,0,2,0,"E.B.E.-852738"
1268,0,"nothing",0,0,0,1,"Ossicula"
1269,0,"nothing",0,0,0,1,"Kitty Herring"
1270,0,"nothing",0,0,0,1,"Sarikuyruk"
1271,0,"nothing",0,1,1,1,"Stargilt Lobster"
1272,0,"nothing",0,0,1,1,"Deadwood Shadow"
1273,0,"nothing",0,0,1,1,"Ronkan Bullion"
1274,0,"nothing",0,0,1,0,"Golding"
1275,0,"nothing",0,0,1,1,"Little Bounty"
1276,0,"nothing",0,0,1,1,"Saint Fathric's Face"
1277,0,"nothing",2,0,2,0,"Hyphalosaurus"
1278,4,"Saltwater",2,0,2,0,"Gharlichthys"
1279,0,"nothing",2,0,2,0,"Snowy Parexus"
1280,1,"Freshwater",2,0,2,0,"Furcacauda"
1281,0,"nothing",2,0,2,0,"Lopoceras Elegans"
1282,0,"nothing",2,0,2,0,"Sidereal Whale"
1283,0,"nothing",0,0,0,0,"Mosquito Fish"
1284,0,"nothing",0,0,0,0,"Pel Frog"
1285,1,"Freshwater",0,0,0,0,"Petticoat Tetra"
1286,0,"nothing",0,0,0,0,"Reasonscale Silverside"
1287,0,"nothing",0,0,0,0,"Stardust Shrimp"
1288,1,"Saltwater",0,0,0,0,"Shallows Sot"
1289,0,"nothing",0,0,0,0,"Ghostfish"
1290,0,"nothing",0,0,0,0,"Permit"
1291,2,"Saltwater",0,0,0,0,"Floating Fife"
1292,0,"nothing",0,0,0,0,"Blue Purse"
1293,0,"nothing",0,0,0,0,"Goldfin Cavalli"
1294,0,"nothing",0,0,0,0,""
1295,0,"nothing",0,0,0,0,"Sea Alpaca"
1296,0,"nothing",0,0,0,0,"Marbled Hatchetfish"
1297,0,"nothing",0,0,0,0,"Starsnipper"
1298,0,"nothing",0,0,0,0,"Urqotrout"
1299,0,"nothing",0,0,0,0,"Yok Huy Stonecutter"
1300,0,"nothing",0,0,0,0,"Chirwagur Loach"
1301,0,"nothing",0,0,0,0,"Alright Alright Alright"
1302,0,"nothing",0,0,0,1,"Zorlortor"
1303,0,"nothing",0,0,0,0,"Shooting Starscale"
1304,1,"Freshwater",0,0,0,0,"First Feastfish"
1305,0,"nothing",0,1,1,1,"Urqofrog"
1306,0,"nothing",0,0,0,0,"Zeh Tortoh"
1307,0,"nothing",0,0,0,0,"Morsel Trout"
1308,0,"nothing",0,0,0,0,"Deepwarden"
1309,0,"nothing",0,0,0,0,""
1310,0,"nothing",0,0,0,0,"Kozama'uka Skipper"
1311,0,"nothing",0,0,0,0,"Bopo'u Sleeper"
1312,0,"nothing",0,0,0,0,"Poison Dyefrog"
1313,0,"nothing",0,0,0,0,"Pleated Matamata"
1314,0,"nothing",0,0,0,0,"Uyuy Xage"
1315,0,"nothing",0,0,0,1,"Plattershell"
1316,0,"nothing",0,0,0,0,""
1317,0,"nothing",0,0,0,0,"Candiru"
1318,0,"nothing",0,0,0,0,"Trahira"
1319,0,"nothing",0,0,0,0,"Driftwood Catfish"
1320,1,"Freshwater",0,0,0,0,"Oho Hunu"
1321,0,"nothing",0,0,0,0,"Bronze Pleco"
1322,0,"nothing",0,0,0,0,"Crenicichla"
1323,0,"nothing",0,0,0,0,"Hunu Peacock Bass"
1324,0,"nothing",0,0,0,0,"Pelubane"
1325,0,"nothing",0,0,0,0,"Giant Trahira"
1326,0,"nothing",0,0,0,0,"Ku'uxage Bitterling"
1327,0,"nothing",0,0,0,0,"Tonguesnatcher"
1328,0,"nothing",0,0,0,0,"Corn Dace"
1329,2,"Freshwater",0,0,0,0,"Ka Puyhu"
1330,0,"nothing",0,0,0,0,"Ligaka Guppy"
1331,0,"nothing",0,0,0,0,"Dumplingfish"
1332,0,"nothing",0,0,0,0,"Banded Candiru"
1333,0,"nothing",0,0,0,0,"Oxydoras"
1334,0,"nothing",0,0,0,0,"Spotted Stingray"
1335,2,"Freshwater",0,1,0,1,"Yellow Peacock Bass"
1336,0,"nothing",0,0,0,1,"Shovelnose Catfish"
1337,0,"nothing",0,0,0,0,"Shimmering Shadow"
1338,0,"nothing",0,0,0,0,"Ut'ohmu Dawnfish"
1339,0,"nothing",0,0,0,0,"Belonesox"
1340,0,"nothing",0,0,0,0,"Xd'aa Talat Cichlid"
1341,0,"nothing",0,0,0,0,"Iq Br'aax Sailfin"
1342,0,"nothing",0,0,0,0,"Hunmu Ob"
1343,0,"nothing",0,0,0,0,"Apoda"
1344,0,"nothing",0,0,0,1,"Mirror Carp"
1345,0,"nothing",0,0,0,0,"Tsoly Mu"
1346,1,"Freshwater",0,0,0,0,"Iq Rrax Leaffish"
1347,0,"nothing",0,0,0,0,"Archmatron Angelfish"
1348,0,"nothing",0,0,0,0,"Yak T'el Salamander"
1349,0,"nothing",0,0,0,0,"Shadowtongue"
1350,0,"nothing",0,0,0,0,"Cloud-eye Carp"
1351,0,"nothing",0,0,0,0,"Xobr'it Lobster"
1352,0,"nothing",0,0,0,0,"Sunbright Axolotl"
1353,0,"nothing",0,1,0,1,"Horned Frog"
1354,0,"nothing",0,0,0,0,"Mudfish"
1355,0,"nothing",0,0,0,0,"Turali Beaded Lizard"
1356,0,"nothing",0,0,0,0,"Yak T'el Catfish"
1357,0,"nothing",0,0,0,0,"Ankledeep Catfish"
1358,0,"nothing",0,0,0,0,"Checkered Cichlid"
1359,0,"nothing",0,0,0,1,"Moxutural Gar"
1360,1,"Freshwater",0,0,0,0,"Variatus"
1361,2,"Freshwater",0,0,0,0,"Welkin Catfish"
1362,0,"nothing",0,0,0,0,"Flawless Saucer"
1363,1,"Freshwater",0,0,0,1,"Glittergill"
1364,0,"nothing",0,0,0,0,"Twig Catfish"
1365,0,"nothing",0,0,0,0,"Blind Brotula"
1366,0,"nothing",0,0,0,0,"Yak T'el Caiman"
1367,0,"nothing",0,0,0,0,"Ut'ohmu Tiika"
1368,0,"nothing",0,0,0,0,"Sharknose Goby"
1369,0,"nothing",0,0,0,0,"Yak T'el Crab"
1370,0,"nothing",0,0,0,0,"Xty'iinbek Sleeper"
1371,0,"nothing",0,1,0,1,"Chain Shark"
1372,0,"nothing",0,0,0,0,"Bonytail Chub"
1373,0,"nothing",0,0,0,0,"Niikwerepi Trout"
1374,0,"nothing",0,0,0,0,"Pyariyoanaan Cichlid"
1375,0,"nothing",0,0,0,0,"Shaaloani Salmon"
1376,2,"Freshwater",0,0,0,0,"Trailtrout"
1377,0,"nothing",0,0,0,1,"Toari Sucker"
1378,0,"nothing",0,0,0,0,"Turali Paddlefish"
1379,0,"nothing",0,0,0,0,"Zorgor Core"
1380,0,"nothing",0,0,0,0,"Cloudribbon"
1381,0,"nothing",0,0,0,0,"Zorgor Scorpion"
1382,0,"nothing",0,0,0,0,"Vagrant Cascade"
1383,0,"nothing",0,0,1,1,"Zorgor Condor"
1384,0,"nothing",0,0,1,1,"Cloud Wasp"
1385,0,"nothing",0,0,0,0,"Azure Glider"
1386,0,"nothing",0,0,0,0,"Hellsnow Shark"
1387,0,"nothing",0,0,0,0,""
1388,0,"nothing",0,0,0,0,"Heritage Loach"
1389,0,"nothing",0,0,0,0,"Outskirts Sniffer"
1390,0,"nothing",0,0,0,0,"Pumpkin Perch"
1391,0,"nothing",0,0,0,0,"Tiger Muskellunge"
1392,0,"nothing",0,0,0,0,"Moon Croppie"
1393,0,"nothing",0,0,0,0,"Driftdowns Trout"
1394,0,"nothing",0,0,0,0,"Electrobetta"
1395,0,"nothing",0,0,0,0,"Thundering Redbelly"
1396,0,"nothing",0,0,0,0,"Yyasulani Bowfin"
1397,0,"nothing",0,0,0,0,"Crackling Flounder"
1398,0,"nothing",0,0,1,1,"Goldgrouper"
1399,0,"nothing",0,0,0,0,"Everkeep Yabby"
1400,0,"nothing",0,0,0,0,"Stickleback"
1401,0,"nothing",0,0,0,0,"Custodian Carp"
1402,0,"nothing",0,0,0,0,"Mosaic Loach"
1403,0,"nothing",0,0,0,0,"Rosebud Frog"
1404,0,"nothing",0,0,0,0,"Knight Goby"
1405,2,"Freshwater",0,0,0,0,"Windspath Eel"
1406,0,"nothing",0,0,0,0,"Harlequin Lancer"
1407,0,"nothing",0,0,1,1,"Cleyran Carp"
1408,3,"Freshwater",0,0,0,0,"Giant Snakehead"
1409,0,"nothing",0,0,0,0,"Datnioides"
1410,0,"nothing",0,0,0,0,"Neo Arowana"
1411,0,"nothing",0,0,0,0,"Canal Bream"
1412,1,"Saltwater",0,0,0,0,"Iris Wrasse"
1413,0,"nothing",0,0,0,0,"Canal Drum"
1414,0,"nothing",0,0,0,0,"Butterfly Ray"
1415,4,"Saltwater",0,0,0,1,"Hydro Louvar"
1416,0,"nothing",0,0,1,0,"Devotion Clam"
1417,2,"Saltwater",0,0,0,0,"Forgotten One"
1418,4,"Saltwater",1,0,1,1,"Copper Shark"
1419,0,"nothing",0,0,0,0,"Golden Day"
1420,0,"nothing",0,0,0,0,"Starglass Gibel"
1421,0,"nothing",0,0,0,0,"Scarlet Queen"
1422,0,"nothing",0,0,0,0,"Ultimoat Carp"
1423,0,"nothing",2,0,2,0,"Icuvlo's Barter"
1424,0,"nothing",2,0,2,0,"Moongripper"
1425,0,"nothing",2,0,2,0,"Cazuela Crab"
1426,0,"nothing",2,0,2,0,"Ilyon Asoh Cichlid"
1427,2,"Saltwater",2,0,2,0,"Stardust Sleeper"
1428,0,"nothing",2,0,2,0,"Hwittayoanaan Cichlid"
1429,0,"nothing",2,0,2,0,"Thunderswift Trout"
1430,0,"nothing",2,0,2,0,"Pixel Loach"
1431,0,"nothing",0,0,0,0,"Cloudsail"
1432,0,"nothing",0,0,0,1,"Oily Ropefish"
1433,0,"nothing",0,0,0,1,"Yak Awak Core"
1434,0,"nothing",0,0,0,1,"Inktopus"
1435,0,"nothing",0,0,0,1,"Honeycomb Sponge"
1436,0,"nothing",0,0,0,1,"Cenote Oyster"
1437,0,"nothing",2,0,2,0,"Cabinkeep Permit"
1438,0,"nothing",2,0,2,0,"Muttering Matamata"
1439,0,"nothing",2,0,2,0,"Riverlong Candiru"
1440,0,"nothing",2,0,2,0,"Deep Canopy"
1441,0,"nothing",2,0,2,0,"Awaksbane Apoda"
1442,0,"nothing",2,0,2,0,"Ttokatoa"
1443,0,"nothing",2,0,2,0,"Thunderous Flounder"
1444,0,"nothing",2,0,2,0,"Harlequin Queen"
1445,0,"nothing",0,0,0,0,""
1446,0,"nothing",0,0,0,0,""
1447,0,"nothing",0,0,0,0,""
1448,0,"nothing",0,0,0,0,""
15000,0,"nothing",0,0,1,0,"Timeworn Leather Map"
15001,0,"nothing",0,0,1,0,"Timeworn Goatskin Map"
15002,0,"nothing",0,0,1,0,"Timeworn Toadskin Map"
15003,0,"nothing",0,0,1,0,"Timeworn Boarskin Map"
15004,0,"nothing",0,0,1,0,"Timeworn Peisteskin Map"
15005,0,"nothing",0,0,0,0,"saint carp"
15006,0,"nothing",0,0,0,0,"tangle skipper"
15007,0,"nothing",0,0,0,0,"snow smelt"
15008,0,"nothing",0,0,1,0,"Timeworn Archaeoskin Map"
15009,0,"nothing",0,0,1,0,"Timeworn Wyvernskin Map"
15010,0,"nothing",0,0,1,0,"Timeworn Dragonskin Map"
15011,0,"nothing",0,0,0,0,"fresh haddock"
15012,0,"nothing",0,0,0,0,"Pterodactyl"
15013,0,"nothing",0,0,1,0,"Eurhinosaur"
15014,0,"nothing",0,0,0,0,"Steel Sky Pirate Spoil"
15015,0,"nothing",0,0,0,0,"Gem Marimo"
15016,0,"nothing",0,0,0,0,"Crown Trout"
15017,0,"nothing",0,0,0,0,"Retribution Staff"
15018,0,"nothing",0,0,0,0,"Thief Betta"
15019,0,"nothing",0,0,0,0,"Goldsmith Crab"
15020,0,"nothing",0,0,0,0,"Peteinosaur"
15021,0,"nothing",0,0,0,0,"Deep Velodyna Carp"
15022,0,"nothing",0,0,0,0,"Harutsuge Sprag"
15023,0,"nothing",0,0,0,0,"Giant Plesiosaur"
15024,0,"nothing",0,0,1,0,"Timeworn Gaganaskin Map"
15025,0,"nothing",0,0,1,0,"Timeworn Gazelleskin Map"
15026,0,"nothing",0,0,0,0,"fresh haddock"
15027,0,"nothing",0,0,0,0,"Calico Trout"
15028,0,"nothing",0,0,0,0,"Prospero Eel"
15029,0,"nothing",0,0,0,0,"Sunshell"
15030,0,"nothing",0,0,0,0,"Steppe Barramundi"
15031,0,"nothing",0,0,0,0,"Water Fan"
15032,0,"nothing",0,0,0,0,"Arrowhead Snail"
15033,0,"nothing",0,0,0,0,"Invisible Catfish"
15034,0,"nothing",0,0,0,0,"Khaal Crab"
15035,0,"nothing",0,0,0,0,"Fish Offering"
15036,0,"nothing",0,0,0,0,"Fatty Eel"
15037,0,"nothing",0,0,0,0,"Crimson Copperfish"
15038,0,"nothing",0,0,0,0,"Zagas A'khaal"
15039,0,"nothing",0,0,0,0,"Gigas Catfish"
15040,0,"nothing",0,0,0,0,"Rainbow Killifish"
15041,0,"nothing",0,0,0,0,"Steppe Sweetfish"
15042,0,"nothing",0,0,0,0,"Greasy Strangler"
15043,0,"nothing",0,0,0,0,"Grass Shrimp"
15044,0,"nothing",0,0,0,0,"Flagon Clam"
15045,0,"nothing",0,0,0,0,"Moon Oyster"
15046,0,"nothing",0,0,0,0,"Leatherscale"
15047,0,"nothing",0,0,0,0,"Dusk Scallop"
15048,0,"nothing",0,0,0,0,"Spikefish"
15049,0,"nothing",0,0,0,0,"Nhaama's Claw"
15050,0,"nothing",0,0,0,0,"Spearhead Snail"
15051,0,"nothing",0,0,0,0,"Granite Hardscale"
