key,0,1,2,3,4
650,"bird of Elpis","","ui/icon/084000/084668.tex","n5f1/00","Philomythes Notos"
651,"akantha","","ui/icon/084000/084669.tex","n5f1/00","Misopses Euros"
652,"phanopsyche","","ui/icon/084000/084670.tex","n5f1/00","The Twelve Wonders"
653,"ophiotauros","","ui/icon/084000/084671.tex","n5f1/00","Ethoseletikos Boreas"
654,"pegasos","","ui/icon/084000/084672.tex","n5f1/00","Kallimelios Zephyros"
655,"hippe","","ui/icon/084000/084673.tex","n5f1/00","Lethe"
656,"harpuia","","ui/icon/084000/084674.tex","n5f1/00","Ethoseletikos Boreas"
657,"morbol marquis","","ui/icon/084000/084675.tex","n5f1/00","The Hungering Gardens"
658,"lykopersikon","","ui/icon/084000/084676.tex","n5f1/00","Misopses Euros"
659,"lotis","","ui/icon/084000/084677.tex","n5f1/00","Misopses Euros"
660,"melanion","","ui/icon/084000/084678.tex","n5f1/00","Kallimelios Zephyros"
661,"Elpis minotaur","","ui/icon/084000/084679.tex","n5f1/00","Kallimelios Zephyros"
662,"remora","","ui/icon/084000/084680.tex","n5f1/00","Lethe"
663,"broken Omicron","","ui/icon/084000/084681.tex","u5f2/00","Ostrakon Deka-hexi"
664,"drifting Ea","","ui/icon/084000/084682.tex","u5f2/00","Ostrakon Tria"
665,"Beta","","ui/icon/084000/084683.tex","u5f2/00","Ostrakon Deka-hexi"
666,"Delta","","ui/icon/084000/084684.tex","u5f2/00","Ostrakon Deka-hexi"
667,"Lambda","","ui/icon/084000/084685.tex","u5f2/00","The Tree of Life"
668,"level tricker","","ui/icon/084000/084686.tex","u5f2/00","Ostrakon Deka-hexi"
669,"stellar amphiptere","","ui/icon/084000/084687.tex","u5f2/00","Ostrakon Deka-okto"
670,"stellar brobinyak","","ui/icon/084000/084688.tex","u5f2/00","Ostrakon Deka-okto"
671,"other one","","ui/icon/084000/084689.tex","u5f2/00","Ostrakon Tria"
672,"green Archon","","ui/icon/084000/084691.tex","k5f1/00",""
673,"ü-u-ü-u","","ui/icon/084000/084692.tex","k5f1/00",""
674,"Vajrakumara","","ui/icon/084000/084693.tex","m5f1/00",""
675,"Iravati","","ui/icon/084000/084694.tex","m5f1/00",""
676,"warmonger","","ui/icon/084000/084695.tex","m5f2/00",""
677,"Emperor's rose","","ui/icon/084000/084696.tex","m5f2/00",""
678,"daphnia magna","","ui/icon/084000/084697.tex","u5f1/00",""
679,"genesis rock","","ui/icon/084000/084698.tex","u5f1/00",""
680,"Yumcax","","ui/icon/084000/084699.tex","n5f1/00",""
681,"Shockmaw","","ui/icon/084000/084700.tex","n5f1/00",""
682,"level cheater","","ui/icon/084000/084701.tex","u5f2/00",""
683,"Oskh Rhei","","ui/icon/084000/084702.tex","u5f2/00",""
684,"","",,"",""
685,"","",,"",""
686,"","",,"",""
687,"","",,"",""
688,"","",,"",""
689,"","",,"",""
690,"","",,"",""
691,"","",,"",""
692,"","",,"",""
693,"","",,"",""
694,"","",,"",""
695,"","",,"",""
696,"","",,"",""
697,"","",,"",""
698,"","",,"",""
699,"","",,"",""
700,"","",,"",""
701,"","",,"",""
702,"","",,"",""
703,"","",,"",""
704,"","",,"",""
705,"","",,"",""
706,"","",,"",""
707,"","",,"",""
708,"","",,"",""
709,"","",,"",""
710,"","",,"",""
