key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
31510,32,"Alchemy","RecipeLevelTable#70","",14244,"Gil",14181,"Gil",5480,"Gil",14278,"Gil",0,"",0,"",0,"",13,"Earth Shard",12,"RecipeNotebookList#5",1006,0,False,50,100,50,100,0,347,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31511,32,"Alchemy","RecipeLevelTable#150","",14245,"Gil",14183,"Gil",12602,"Gil",14279,"Gil",0,"",0,"",0,"",13,"Lightning Shard",12,"RecipeNotebookList#5",1022,0,False,50,100,50,100,0,0,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31512,32,"Alchemy","RecipeLevelTable#160","",14246,"Gil",14183,"Gil",12603,"Gil",14280,"Gil",0,"",0,"",0,"",19,"Fire Shard",18,"RecipeNotebookList#1",1022,0,False,50,100,50,100,0,620,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31513,32,"Alchemy","RecipeLevelTable#70","",14247,"Gil",14181,"Gil",5480,"Gil",14281,"Gil",0,"",0,"",0,"",13,"Earth Shard",12,"RecipeNotebookList#5",1006,0,False,50,100,50,100,0,347,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31514,32,"Alchemy","RecipeLevelTable#90","",14250,"Gil",14182,"Gil",5481,"Gil",14282,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#5",1006,0,False,50,100,50,100,0,391,374,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31515,32,"Alchemy","RecipeLevelTable#90","",14251,"Gil",14182,"Gil",5481,"Gil",14283,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#5",1006,0,False,50,100,50,100,0,391,374,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31516,32,"Alchemy","RecipeLevelTable#90","",14252,"Gil",14182,"Gil",5481,"Gil",14284,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#5",1006,0,False,50,100,50,100,0,391,374,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31517,32,"Alchemy","RecipeLevelTable#90","",14253,"Gil",14182,"Gil",5481,"Gil",14285,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#5",1006,0,False,50,100,50,100,0,391,374,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31518,32,"Alchemy","RecipeLevelTable#160","",14254,"Gil",14183,"Gil",12603,"Gil",14286,"Gil",0,"",0,"",0,"",19,"Fire Shard",18,"RecipeNotebookList#1",1022,0,False,50,100,50,100,0,620,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31519,32,"Alchemy","RecipeLevelTable#160","",14255,"Gil",14183,"Gil",12603,"Gil",14287,"Gil",0,"",0,"",0,"",19,"Fire Shard",18,"RecipeNotebookList#1",1022,0,False,50,100,50,100,0,620,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31520,32,"Alchemy","RecipeLevelTable#110","",14256,"Gil",14182,"Gil",9373,"Gil",14288,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31521,32,"Alchemy","RecipeLevelTable#110","",14257,"Gil",14182,"Gil",9373,"Gil",14289,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31522,32,"Alchemy","RecipeLevelTable#110","",14258,"Gil",14182,"Gil",9373,"Gil",14290,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31523,32,"Alchemy","RecipeLevelTable#110","",14259,"Gil",14182,"Gil",9373,"Gil",14291,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31524,32,"Alchemy","RecipeLevelTable#110","",14260,"Gil",14182,"Gil",9373,"Gil",14292,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31525,32,"Alchemy","RecipeLevelTable#110","",14261,"Gil",14182,"Gil",9373,"Gil",14293,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31526,32,"Alchemy","RecipeLevelTable#160","",14262,"Gil",14183,"Gil",12603,"Gil",14289,"Gil",14291,"Gil",14293,"Gil",0,"",19,"Fire Shard",18,"RecipeNotebookList#1",1022,0,False,50,100,50,100,0,620,0,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31527,32,"Alchemy","RecipeLevelTable#110","",14263,"Gil",14182,"Gil",9373,"Gil",14294,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31528,32,"Alchemy","RecipeLevelTable#110","",14264,"Gil",14182,"Gil",9373,"Gil",14295,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31529,32,"Alchemy","RecipeLevelTable#110","",14265,"Gil",14182,"Gil",9373,"Gil",14296,"Gil",0,"",0,"",0,"",13,"Water Shard",12,"RecipeNotebookList#7",1014,0,False,50,100,50,100,0,451,407,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31530,32,"Alchemy","RecipeLevelTable#180","",14267,"Gil",14183,"Gil",12603,"Gil",14294,"Gil",14295,"Gil",14297,"Gil",0,"",19,"Fire Shard",18,"RecipeNotebookList#2",1030,0,False,50,100,50,100,0,718,695,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31531,32,"Armorcraft","RecipeLevelTable#210","",14712,"Gil",14146,"Fire Shard",14155,"Gil",12522,"Gil",12614,"Fire Shard",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31532,32,"Armorcraft","RecipeLevelTable#210","",14713,"Gil",14146,"Ice Shard",14155,"Gil",12522,"Fire Shard",12614,"Ice Shard",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31533,32,"Armorcraft","RecipeLevelTable#210","",14714,"Gil",14146,"Fire Shard",14155,"Gil",12522,"Gil",12614,"Fire Shard",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31534,32,"Leatherworking","RecipeLevelTable#210","",14715,"Gil",14155,"Ice Shard",14152,"Gil",12522,"Gil",12614,"Ice Shard",0,"",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31535,32,"Armorcraft","RecipeLevelTable#210","",14716,"Gil",14146,"Fire Shard",14155,"Gil",12522,"Gil",12614,"Fire Shard",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31536,32,"Leatherworking","RecipeLevelTable#210","",14717,"Gil",14155,"Fire Shard",14146,"Gil",12596,"Gil",5508,"Gil",12612,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31537,32,"Leatherworking","RecipeLevelTable#210","",14718,"Gil",14155,"Fire Shard",14146,"Gil",14149,"Gil",12596,"Gil",12612,"Ice Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31538,32,"Leatherworking","RecipeLevelTable#210","",14719,"Gil",14155,"Fire Shard",14152,"Gil",12525,"Gil",12596,"Gil",12612,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31539,32,"Clothcraft","RecipeLevelTable#210","",14720,"Gil",14152,"Fire Shard",14155,"Fire Shard",12522,"Gil",12596,"Gil",12612,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31540,32,"Leatherworking","RecipeLevelTable#210","",14721,"Gil",14155,"Fire Shard",14152,"Gil",12525,"Gil",5510,"Gil",12612,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31541,32,"Leatherworking","RecipeLevelTable#210","",14722,"Gil",14155,"Fire Shard",14146,"Gil",12596,"Gil",5508,"Gil",12612,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31542,32,"Leatherworking","RecipeLevelTable#210","",14723,"Gil",14155,"Fire Shard",14146,"Gil",14149,"Gil",12596,"Gil",12612,"Ice Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31543,32,"Leatherworking","RecipeLevelTable#210","",14724,"Gil",14155,"Fire Shard",14152,"Gil",12525,"Gil",12596,"Gil",12612,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31544,32,"Clothcraft","RecipeLevelTable#210","",14725,"Gil",14152,"Fire Shard",14155,"Fire Shard",12522,"Gil",12596,"Gil",12612,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31545,32,"Leatherworking","RecipeLevelTable#210","",14726,"Gil",14155,"Fire Shard",14152,"Gil",12525,"Gil",5510,"Gil",12612,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31546,32,"Clothcraft","RecipeLevelTable#210","",14727,"Gil",14152,"Fire Shard",14155,"Gil",5360,"Fire Shard",12596,"Gil",12613,"Fire Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31547,32,"Clothcraft","RecipeLevelTable#210","",14728,"Gil",14152,"Fire Shard",14155,"Gil",14149,"Gil",12596,"Gil",12613,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31548,32,"Clothcraft","RecipeLevelTable#210","",14729,"Gil",14152,"Fire Shard",14155,"Gil",12522,"Gil",12596,"Gil",12613,"Fire Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31549,32,"Clothcraft","RecipeLevelTable#210","",14730,"Gil",14152,"Ice Shard",14155,"Gil",12522,"Gil",12596,"Gil",12613,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31550,32,"Leatherworking","RecipeLevelTable#210","",14731,"Gil",14155,"Fire Shard",14152,"Gil",12596,"Gil",5510,"Gil",12613,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31551,32,"Clothcraft","RecipeLevelTable#210","",14732,"Gil",14152,"Fire Shard",14155,"Gil",5360,"Fire Shard",12596,"Gil",12613,"Fire Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31552,32,"Clothcraft","RecipeLevelTable#210","",14733,"Gil",14152,"Fire Shard",14155,"Gil",14149,"Gil",12596,"Gil",12613,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31553,32,"Clothcraft","RecipeLevelTable#210","",14734,"Gil",14152,"Fire Shard",14155,"Gil",12522,"Gil",12596,"Gil",12613,"Fire Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31554,32,"Clothcraft","RecipeLevelTable#210","",14735,"Gil",14152,"Ice Shard",14155,"Gil",12522,"Gil",12596,"Gil",12613,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31555,32,"Leatherworking","RecipeLevelTable#210","",14736,"Gil",14155,"Fire Shard",14152,"Gil",12596,"Gil",5510,"Gil",12613,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31556,32,"Clothcraft","RecipeLevelTable#210","",14737,"Gil",14152,"Fire Shard",14155,"Gil",5360,"Fire Shard",12596,"Gil",12616,"Fire Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31557,32,"Clothcraft","RecipeLevelTable#210","",14738,"Gil",14152,"Fire Shard",14155,"Gil",14149,"Gil",12596,"Gil",12616,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31558,32,"Clothcraft","RecipeLevelTable#210","",14739,"Gil",14152,"Fire Shard",14155,"Gil",12522,"Gil",12596,"Gil",12616,"Fire Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31559,32,"Clothcraft","RecipeLevelTable#210","",14740,"Gil",14152,"Ice Shard",14155,"Gil",12522,"Gil",12596,"Gil",12616,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31560,32,"Leatherworking","RecipeLevelTable#210","",14741,"Gil",14155,"Fire Shard",14152,"Gil",12596,"Gil",5510,"Gil",12616,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31561,32,"Leatherworking","RecipeLevelTable#210","",14742,"Gil",14155,"Fire Shard",14146,"Gil",12596,"Gil",5508,"Gil",12615,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31562,32,"Leatherworking","RecipeLevelTable#210","",14743,"Gil",14155,"Fire Shard",14146,"Gil",14149,"Gil",12596,"Gil",12615,"Ice Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31563,32,"Leatherworking","RecipeLevelTable#210","",14744,"Gil",14155,"Fire Shard",14152,"Gil",12525,"Gil",12596,"Gil",12615,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31564,32,"Clothcraft","RecipeLevelTable#210","",14745,"Gil",14152,"Fire Shard",14155,"Fire Shard",12522,"Gil",12596,"Gil",12615,"Ice Shard",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31565,32,"Leatherworking","RecipeLevelTable#210","",14746,"Gil",14155,"Fire Shard",14152,"Gil",12525,"Gil",5510,"Gil",12615,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31566,32,"Armorcraft","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31567,32,"Armorcraft","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31568,32,"Armorcraft","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",15,"Ice Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31569,32,"Leatherworking","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31570,32,"Leatherworking","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31571,32,"Clothcraft","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31572,32,"Clothcraft","RecipeLevelTable#210","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31573,32,"Leatherworking","RecipeLevelTable#210","",14830,"Gil",14932,"Fire Shard",14931,"Gil",12595,"Gil",12524,"Gil",8147,"Ice Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31574,32,"Clothcraft","RecipeLevelTable#210","",14831,"Gil",14931,"Fire Shard",14932,"Gil",12595,"Gil",8147,"Ice Shard",0,"",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31575,32,"Leatherworking","RecipeLevelTable#210","",14832,"Gil",14932,"Gil",14931,"Gil",12595,"Gil",5510,"Gil",8147,"Fire Shard",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31576,32,"Clothcraft","RecipeLevelTable#210","",14833,"Gil",14931,"Fire Shard",14932,"Gil",12595,"Gil",12524,"Gil",12541,"Fire Shard",8147,"Ice Shard",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31577,32,"Leatherworking","RecipeLevelTable#210","",14834,"Gil",14932,"Fire Shard",12595,"Gil",12529,"Gil",8147,"Fire Shard",0,"",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31578,32,"Clothcraft","RecipeLevelTable#210","",14835,"Gil",14931,"Gil",14932,"Gil",12529,"Gil",8147,"Ice Shard",0,"",0,"",18,"Ice Shard",16,"RecipeNotebookList#2",1029,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31579,32,"Leatherworking","RecipeLevelTable#210","",14836,"Gil",14932,"Fire Shard",12595,"Gil",5510,"Gil",8147,"Fire Shard",0,"",0,"",17,"Ice Shard",16,"RecipeNotebookList#2",1028,0,False,50,100,100,100,0,850,820,995,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31580,31,"Smithing","RecipeLevelTable#180","",14935,"Gil",12224,"Ice Shard",13750,"Fire Shard",5116,"Fire Shard",5530,"Ice Crystal",0,"",0,"",14,"Fire Shard",17,"RecipeNotebookList#2",1025,0,False,50,100,100,100,0,718,695,810,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31581,31,"Armorcraft","RecipeLevelTable#180","",14935,"Gil",12224,"Ice Shard",13750,"Fire Shard",5116,"Fire Shard",5530,"Ice Crystal",0,"",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1026,0,False,50,100,100,100,0,718,695,810,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31582,32,"Alchemy","RecipeLevelTable#180","",13088,"Gil",13059,"Gil",7010,"Earth Shard",12604,"Ice Shard",12608,"Ice Shard",12541,"Fire Crystal",0,"",19,"Fire Shard",18,"RecipeNotebookList#2",1030,0,False,50,100,50,100,0,718,695,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31583,32,"Alchemy","RecipeLevelTable#210","",13089,"Gil",13060,"Fire Shard",7010,"Earth Shard",12605,"Ice Shard",12608,"Earth Shard",12230,"Ice Shard",0,"",19,"Ice Shard",18,"RecipeNotebookList#2",1030,0,False,50,100,50,100,0,850,820,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,0
31584,32,"Clothcraft","RecipeLevelTable#160","",14939,"Gil",13744,"Gil",13748,"Gil",12596,"Gil",8149,"Fire Shard",0,"",0,"",18,"Fire Shard",16,"RecipeNotebookList#1",1021,0,False,50,100,100,100,0,0,589,0,,,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31585,32,"Clothcraft","RecipeLevelTable#160","",14940,"Gil",13744,"Fire Shard",12658,"Gil",12596,"Fire Shard",12522,"Gil",8149,"Ice Shard",0,"",18,"Fire Shard",16,"RecipeNotebookList#1",1021,0,False,50,100,100,100,0,0,589,0,,,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31586,32,"Leatherworking","RecipeLevelTable#160","",14941,"Gil",13745,"Gil",13749,"Gil",12596,"Gil",8149,"Fire Shard",0,"",0,"",17,"Fire Shard",16,"RecipeNotebookList#1",1020,0,False,50,100,100,100,0,0,589,0,,,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31587,32,"Clothcraft","RecipeLevelTable#160","",14942,"Gil",13744,"Fire Shard",13749,"Gil",12596,"Fire Shard",8149,"Ice Shard",0,"",0,"",18,"Fire Shard",16,"RecipeNotebookList#1",1021,0,False,50,100,100,100,0,0,589,0,,,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31588,32,"Leatherworking","RecipeLevelTable#160","",14943,"Gil",13745,"Gil",13748,"Gil",12595,"Fire Shard",5510,"Gil",8149,"Fire Shard",0,"",17,"Fire Shard",16,"RecipeNotebookList#1",1020,0,False,50,100,100,100,0,0,589,0,,,0,True,True,"Petrification","",0,0,False,False,0,65535,0
31589,0,"Woodworking","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",0,0,False,0,0,0,0,0,0,0,0,"",,0,False,False,"","",0,0,False,False,0,0,0
31590,32,"Goldsmithing","RecipeLevelTable#210","",15097,"Gil",15098,"Fire Shard",9358,"Ice Shard",5377,"Gil",9360,"Fire Shard",12610,"Gil",9376,"Fire Shard",16,"Ice Shard",14,"RecipeNotebookList#2",1027,0,False,50,100,100,100,0,850,820,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,0
31591,34,"Woodworking","RecipeLevelTable#50","",15720,"Gil",15746,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",9,"RecipeNotebookList#2",1144,0,False,0,50,100,50,0,0,0,0,"",,0,False,False,"","",0,0,False,False,0,65535,0
31592,34,"Woodworking","RecipeLevelTable#50","",15721,"Gil",15747,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",9,"RecipeNotebookList#2",1144,0,False,0,144,25,100,0,0,0,0,"",,0,False,True,"","",0,0,False,False,0,65535,0
31593,34,"Woodworking","RecipeLevelTable#50","",15722,"Gil",15748,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",9,"RecipeNotebookList#2",1144,0,False,0,192,20,100,0,0,0,0,"",,0,False,True,"","",0,0,False,False,0,65535,0
31594,34,"Woodworking","RecipeLevelTable#50","",15723,"Gil",15749,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",9,"RecipeNotebookList#2",1144,0,False,0,120,37,100,0,0,0,0,"",,0,False,True,"","",0,0,False,False,0,65535,0
31595,34,"Woodworking","RecipeLevelTable#50","",15724,"Gil",15750,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",9,"RecipeNotebookList#2",1144,0,False,0,256,25,100,0,0,0,0,"",,0,False,True,"","",0,0,False,False,0,65535,0
31596,35,"Woodworking","RecipeLevelTable#50","",15725,"Gil",15751,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",9,"RecipeNotebookList#1",1144,0,False,0,100,100,100,0,0,0,0,"",,0,False,False,"","",0,0,False,False,0,65535,0
31597,35,"Woodworking","RecipeLevelTable#50","",15726,"Gil",15752,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",9,"RecipeNotebookList#1",1144,0,False,0,180,50,100,0,0,0,0,"",,0,False,False,"","",0,0,False,False,0,65535,0
31598,35,"Woodworking","RecipeLevelTable#50","",15727,"Gil",15753,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",9,"RecipeNotebookList#1",1144,0,False,0,240,40,100,0,0,0,0,"",,0,False,False,"","",0,0,False,False,0,65535,0
31599,35,"Woodworking","RecipeLevelTable#50","",15728,"Gil",15754,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",9,"RecipeNotebookList#1",1144,0,False,0,150,75,100,0,0,0,0,"",,0,False,False,"","",0,0,False,False,0,65535,0
