key,0,1,2,3,4,5,6,7,8,9
674,"Logging",80,"Skybuilders' White Ash Log","Skybuilders' Resin","","","","","",""
675,"Harvesting",80,"Skybuilders' Dawn Lizard","Skybuilders' Wheat","","","","","",""
676,"Harvesting",75,"Skybuilders' Cotton Boll","","","","","","",""
677,"Mining",80,"Skybuilders' Reef Rock","Skybuilders' Sea Salt","","","","","",""
678,"Mining",75,"Skybuilders' Truegold Ore","Skybuilders' Highland Spring Water","","","","","",""
679,"Quarrying",80,"Skybuilders' Truegold Sand","","","","","","",""
680,"Harvesting",25,"Skybuilders' Toad","","","","","","",""
681,"Mining",80,"","","","","Brashgold Ore","Fireheart Cobalt","",""
682,"Quarrying",80,"Purpure Shell Chip","","","","","","",""
683,"Logging",80,"","","","","","Merbau Log","",""
684,"Harvesting",80,"","Tender Dill","Imperial Fern","","","","",""
685,"Quarrying",70,"Slough Serpentinite","Splendid Scorpion","Splendid Chalcanthite","Splendid Saltpeter","Splendid Bone Fragment","","","Wind Crystal"
686,"Quarrying",70,"Kindling Crystal","Splendid Slate","Splendid Natron","Splendid Holey Stone","Splendid Dense Iron Ore","","","Wind Crystal"
687,"Quarrying",70,"Blessed Spring Water","Splendid Flint Stone","Splendid Mineral Oil","Splendid Rock Salt","Splendid Stone","","","Wind Crystal"
688,"Mining",70,"Shimmering Quartz","Splendid Iron Ore","Splendid Purple Pigment","Splendid Graphite","Splendid Worm","","","Wind Crystal"
689,"Mining",70,"Serpent's-eye","Splendid Ant Egg","Splendid Amber","Splendid Clay","Splendid Gravel","Splendid Black Rock","","Wind Crystal"
690,"Harvesting",70,"Boggy Bark","Splendid Wild Berries","Splendid Tarantula","Splendid Mugwort","Splendid Earthworm","","","Wind Crystal"
691,"Harvesting",70,"Serpent Pepper","Splendid Water Ivy","Splendid Marimo","Splendid Stalk","Splendid Roots","","","Wind Crystal"
692,"Harvesting",70,"Spiritweed Root","Splendid Seeds","Splendid Greenwattle","Splendid Tree Bark","Splendid Nut","","","Wind Crystal"
693,"Harvesting",70,"Ancient Amber","Splendid Flax","Splendid Turmeric","Splendid Tarichuk Feather","Splendid Beehive Chip","","","Wind Crystal"
694,"Harvesting",70,"Spectral Cocoon","Splendid Silkworm","Splendid Lavender","Splendid Trillium","Splendid Broombush","Splendid Hemp","","Wind Crystal"
695,"Logging",90,"Bayberry","Mornveil Tree Bark","","","","","",""
696,"●銛",70,"Hermit's Hood","Ronkan Pleco","","","","","",""
697,"●銛",70,"Hermit's Hood","Ronkan Pleco","","","","","",""
698,"Mining",1,"Grade 2 Skybuilders' Ore","Grade 2 Skybuilders' Cobalt Ore","Grade 2 Skybuilders' Mythrite Ore","Grade 2 Skybuilders' Darksteel Ore","Grade 2 Artisanal Skybuilders' Cloudstone","","",""
699,"Mining",1,"Grade 2 Skybuilders' Zinc Ore","Grade 2 Skybuilders' Pigment","Grade 2 Skybuilders' Spring Water","Grade 2 Skybuilders' Crystal-clear Rock Salt","Grade 2 Artisanal Skybuilders' Rock Salt","","",""
700,"Mining",1,"Grade 2 Skybuilders' Rock Salt","Grade 2 Skybuilders' Asphaltum","Grade 2 Skybuilders' Alumen","Grade 2 Skybuilders' Cloud Drop Water","Grade 2 Artisanal Skybuilders' Spring Water","","",""
701,"Quarrying",1,"Grade 2 Skybuilders' Copper Sand","Grade 2 Skybuilders' Mythril Sand","Grade 2 Skybuilders' Rock","Grade 2 Skybuilders' Lutinite","Grade 2 Artisanal Skybuilders' Aurum Regis Sand","","",""
702,"Quarrying",1,"Grade 2 Skybuilders' Iron Sand","Grade 2 Skybuilders' Mica","Grade 2 Skybuilders' Silex","Grade 2 Skybuilders' Basalt","Grade 2 Artisanal Skybuilders' Jade","","",""
703,"Harvesting",1,"Grade 2 Skybuilders' Hemp","Grade 2 Skybuilders' Straw","Grade 2 Skybuilders' Vine","Grade 2 Skybuilders' Wheat","Grade 2 Artisanal Skybuilders' Wheat","","",""
704,"Harvesting",1,"Grade 2 Skybuilders' Flax","Grade 2 Skybuilders' Tea Leaves","Grade 2 Skybuilders' Toad","Grade 2 Skybuilders' Cotton Boll","Grade 2 Artisanal Skybuilders' Cotton Boll","","",""
705,"Harvesting",1,"Grade 2 Skybuilders' Flax","Grade 2 Skybuilders' Tea Leaves","Grade 2 Skybuilders' Barbgrass","Grade 2 Skybuilders' Adder","Grade 2 Artisanal Skybuilders' Dawn Lizard","","",""
706,"Logging",1,"Grade 2 Skybuilders' Switch","Grade 2 Skybuilders' Teak Log","Grade 2 Skybuilders' Oak Log","Grade 2 Skybuilders' Walnut Log","Grade 2 Artisanal Skybuilders' Log","","",""
707,"Logging",1,"Grade 2 Skybuilders' Maple Log","Grade 2 Skybuilders' Mistletoe","Grade 2 Skybuilders' Feather","Grade 2 Skybuilders' Resin","Grade 2 Artisanal Skybuilders' Hardened Sap","","",""
708,"Logging",1,"Grade 2 Skybuilders' Maple Sap","Grade 2 Skybuilders' Beehive","Grade 2 Skybuilders' Feather","Grade 2 Skybuilders' Resin","Grade 2 Artisanal Skybuilders' Hardened Sap","","",""
709,"Mining",80,"Grade 2 Skybuilders' Umbral Flarestone","","","","","","",""
710,"Quarrying",80,"Grade 2 Skybuilders' Umbral Levinshard","","","","","","",""
711,"Logging",80,"Grade 2 Skybuilders' Umbral Galewood Log","","","","","","",""
712,"Harvesting",80,"Grade 2 Skybuilders' Umbral Earthcap","","","","","","",""
713,"Quarrying",80,"","Ashen Alumen","","","","","",""
714,"Harvesting",80,"","","","Duskblooms","","","",""
715,"Mining",80,"","","","","","","","Oddly Specific Obsidian"
716,"Mining",80,"","","","","","","","Oddly Specific Obsidian"
717,"Quarrying",80,"Oddly Specific Dark Matter","","","","","","",""
718,"Mining",80,"Oddly Specific Dark Matter","","","","","","",""
719,"Logging",80,"","","","Oddly Specific Latex","","","",""
720,"Harvesting",80,"","","","Oddly Specific Latex","","","",""
721,"Harvesting",80,"","","Oddly Specific Amber","","","","",""
722,"Logging",80,"","","Oddly Specific Amber","","","","",""
723,"Harvesting",75,"Gathering Tool Paraphernalia","","","","","","","Wind Crystal"
724,"Quarrying",75,"Gathering Tool Paraphernalia","","","","","","","Ice Crystal"
725,"Logging",75,"Weaving Paraphernalia","","","","","","","Fire Crystal"
726,"Mining",75,"Weaving Paraphernalia","","","","","","","Earth Crystal"
727,"Harvesting",75,"Crafting Tool Paraphernalia","Medical Supply Materials","","","","","","Lightning Crystal"
728,"Mining",75,"Crafting Tool Paraphernalia","Medical Supply Materials","","","","","","Water Crystal"
729,"Logging",75,"Handpicked Ingredients","High Tea Ingredients","","","","","","Earth Crystal"
730,"Quarrying",75,"Handpicked Ingredients","High Tea Ingredients","","","","","","Water Crystal"
731,"Harvesting",75,"Printing Paraphernalia","","","","","","","Wind Crystal"
732,"Mining",75,"Printing Paraphernalia","","","","","","","Ice Crystal"
733,"Mining",0,"","","","","","","",""
734,"Logging",80,"Oddly Specific Dark Chestnut Log","","","","","","",""
735,"Mining",80,"Oddly Specific Schorl","","","","","","",""
736,"Logging",80,"Oddly Specific Dark Chestnut Log","","","","","","",""
737,"Mining",80,"Oddly Specific Schorl","","","","","","",""
738,"Logging",80,"Oddly Specific Primordial Log","","","","","","",""
739,"Mining",80,"Oddly Specific Primordial Ore","","","","","","",""
740,"Logging",80,"Oddly Specific Primordial Log","","","","","","",""
741,"Mining",80,"Oddly Specific Primordial Ore","","","","","","",""
742,"Mining",1,"Grade 3 Skybuilders' Ore","Grade 3 Skybuilders' Diadem Iron Ore","Grade 3 Skybuilders' Aurum Regis Ore","Grade 3 Artisanal Skybuilders' Cloudstone","","","","Grade 2 Artisanal Skybuilders' Cloudstone"
743,"Mining",1,"Grade 3 Skybuilders' Titanium Ore","Grade 3 Skybuilders' Alumen","Grade 3 Skybuilders' Finest Rock Salt","Grade 3 Artisanal Skybuilders' Basilisk Egg","","","","Grade 2 Artisanal Skybuilders' Rock Salt"
744,"Mining",1,"Grade 3 Skybuilders' Rock Salt","Grade 3 Skybuilders' Spring Water","Grade 3 Skybuilders' Truespring Water","Grade 3 Artisanal Skybuilders' Alumen","","","","Grade 2 Artisanal Skybuilders' Spring Water"
745,"Quarrying",1,"Grade 3 Skybuilders' Bomb Ash","Grade 3 Skybuilders' Diadem Iron Sand","Grade 3 Skybuilders' Fossil Dust","Grade 3 Artisanal Skybuilders' Clay","","","","Grade 2 Artisanal Skybuilders' Aurum Regis Sand"
746,"Quarrying",1,"Grade 3 Skybuilders' Hardsilver Sand","Grade 3 Skybuilders' Siltstone","Grade 3 Skybuilders' Hard Mudstone","Grade 3 Artisanal Skybuilders' Granite","","","","Grade 2 Artisanal Skybuilders' Jade"
747,"Quarrying",1,"Grade 3 Skybuilders' Hardsilver Sand","Grade 3 Skybuilders' Diadem Iron Sand","Grade 3 Skybuilders' Hard Mudstone","Grade 3 Artisanal Skybuilders' Granite","","","","Grade 2 Artisanal Skybuilders' Jade"
748,"Harvesting",1,"Grade 3 Skybuilders' Hemp","Grade 3 Skybuilders' Toad","Grade 3 Skybuilders' Wheat","Grade 3 Artisanal Skybuilders' Cotton Boll","","","","Grade 2 Artisanal Skybuilders' Wheat"
749,"Harvesting",1,"Grade 3 Skybuilders' Sesame","Grade 3 Skybuilders' Vine","Grade 3 Skybuilders' Adder","Grade 3 Artisanal Skybuilders' Rice","","","","Grade 2 Artisanal Skybuilders' Cotton Boll"
750,"Harvesting",1,"Grade 3 Skybuilders' Cotton Boll","Grade 3 Skybuilders' Tea Leaves","Grade 3 Skybuilders' Gossamer Cotton Boll","Grade 3 Artisanal Skybuilders' Vine","","","","Grade 2 Artisanal Skybuilders' Dawn Lizard"
751,"Logging",1,"Grade 3 Skybuilders' Switch","Grade 3 Skybuilders' Lauan Log","Grade 3 Skybuilders' Resin","Grade 3 Artisanal Skybuilders' Log","","","","Grade 2 Artisanal Skybuilders' Log"
752,"Logging",1,"Grade 3 Skybuilders' Ebony Log","Grade 3 Skybuilders' Mistletoe","Grade 3 Skybuilders' Cedar Log","Grade 3 Artisanal Skybuilders' Amber","","","","Grade 2 Artisanal Skybuilders' Hardened Sap"
753,"Logging",1,"Grade 3 Skybuilders' Ebony Log","Grade 3 Skybuilders' Lauan Log","Grade 3 Skybuilders' Cedar Log","Grade 3 Artisanal Skybuilders' Amber","","","","Grade 2 Artisanal Skybuilders' Hardened Sap"
754,"Mining",80,"Grade 3 Skybuilders' Umbral Magma Shard","","","","","","","Grade 2 Skybuilders' Umbral Flarestone"
755,"Quarrying",80,"Grade 3 Skybuilders' Umbral Levinite","","","","","","","Grade 2 Skybuilders' Umbral Levinshard"
756,"Logging",80,"Grade 3 Skybuilders' Umbral Galewood Sap","","","","","","","Grade 2 Skybuilders' Umbral Galewood Log"
757,"Harvesting",80,"Grade 3 Skybuilders' Umbral Tortoise","","","","","","","Grade 2 Skybuilders' Umbral Earthcap"
758,"Mining",80,"Hard Water","","","","","","",""
759,"Quarrying",80,"","","","","","","Solstice Stone",""
760,"Mining",80,"","","","","","Dolomite","",""
761,"Logging",80,"","","","","Wattle Petribark","","",""
762,"Logging",80,"","","","","","Silver Beech Log","",""
763,"Harvesting",80,"","","","Raindrop Cotton Boll","","","",""
764,"Mining",80,"","","","","","Oddly Delicate Adamantite Ore","",""
765,"Logging",80,"Oddly Delicate Feather","","","","","","",""
766,"Mining",80,"Rarefied Reef Rock","Rarefied Tungsten Ore","","","","","",""
767,"Mining",80,"Rarefied Gyr Abanian Alumen","","","","","","",""
768,"Logging",55,"Rarefied Dark Chestnut Sap","Rarefied Dark Chestnut Log","Rarefied Dark Chestnut Branch","","","","",""
769,"Logging",60,"Rarefied Dark Chestnut","Rarefied Dark Chestnut Resin","","","","","",""
770,"Logging",65,"Rarefied Larch Log","Rarefied Larch Sap","","","","","",""
771,"Logging",65,"Rarefied Shiitake Mushroom","","","","","","",""
772,"Logging",70,"Rarefied Pine Resin","Rarefied Pine Log","","","","","",""
773,"Logging",75,"Rarefied Pixie Apple","Rarefied Miracle Apple Log","","","","","",""
774,"Logging",75,"Rarefied White Oak Log","","","","","","",""
775,"Logging",80,"Rarefied Sandteak Log","Rarefied Amber Cloves","","","","","",""
776,"Logging",80,"Rarefied Kelp","Rarefied Coral","","","","","",""
777,"Logging",80,"Rarefied Urunday Log","","","","","","",""
778,"Quarrying",55,"Rarefied Mythrite Sand","","","","","","",""
779,"Mining",65,"Rarefied Gyr Abanian Mineral Water","","","","","","",""
780,"Mining",75,"Rarefied Bluespirit Ore","","","","","","",""
781,"Quarrying",80,"Rarefied Manasilver Sand","","","","","","",""
782,"Harvesting",55,"Rarefied Rainbow Cotton Boll","","","","","","",""
783,"Harvesting",65,"Rarefied Bloodhemp","","","","","","",""
784,"Harvesting",75,"Rarefied Bright Flax","","","","","","",""
785,"Harvesting",80,"Rarefied Night Pepper","","","","","","",""
786,"Mining",1,"Grade 4 Skybuilders' Iron Ore","Grade 4 Skybuilders' Electrum Ore","Grade 4 Skybuilders' Gold Ore","Grade 4 Artisanal Skybuilders' Cloudstone","","","Grade 2 Artisanal Skybuilders' Cloudstone","Grade 3 Artisanal Skybuilders' Cloudstone"
787,"Mining",1,"Grade 4 Skybuilders' Ore","Grade 4 Skybuilders' Alumen","Grade 4 Skybuilders' Finest Rock Salt","Grade 4 Artisanal Skybuilders' Spring Water","","","Grade 2 Artisanal Skybuilders' Rock Salt","Grade 3 Artisanal Skybuilders' Basilisk Egg"
788,"Mining",1,"Grade 4 Skybuilders' Rock Salt","Grade 4 Skybuilders' Spring Water","Grade 4 Skybuilders' Truespring Water","Grade 4 Artisanal Skybuilders' Ice Stalagmite","","","Grade 2 Artisanal Skybuilders' Spring Water","Grade 3 Artisanal Skybuilders' Alumen"
789,"Quarrying",1,"Grade 4 Skybuilders' Iron Sand","Grade 4 Skybuilders' Gold Sand","Grade 4 Skybuilders' Mineral Sand","Grade 4 Artisanal Skybuilders' Prismstone","","","Grade 2 Artisanal Skybuilders' Aurum Regis Sand","Grade 3 Artisanal Skybuilders' Clay"
790,"Quarrying",1,"Grade 4 Skybuilders' Mythrite Sand","Grade 4 Skybuilders' Ragstone","Grade 4 Skybuilders' Bluespirit Ore","Grade 4 Artisanal Skybuilders' Silex","","","Grade 2 Artisanal Skybuilders' Jade","Grade 3 Artisanal Skybuilders' Granite"
791,"Quarrying",1,"Grade 4 Skybuilders' Mythrite Sand","Grade 4 Skybuilders' Gold Sand","Grade 4 Skybuilders' Bluespirit Ore","Grade 4 Artisanal Skybuilders' Silex","","","Grade 2 Artisanal Skybuilders' Jade","Grade 3 Artisanal Skybuilders' Granite"
792,"Harvesting",1,"Grade 4 Skybuilders' Hemp","Grade 4 Skybuilders' Toad","Grade 4 Skybuilders' Wheat","Grade 4 Artisanal Skybuilders' Caiman","","","Grade 2 Artisanal Skybuilders' Wheat","Grade 3 Artisanal Skybuilders' Cotton Boll"
793,"Harvesting",1,"Grade 4 Skybuilders' Sesame","Grade 4 Skybuilders' Vine","Grade 4 Skybuilders' Tortoise","Grade 4 Artisanal Skybuilders' Cocoon","","","Grade 2 Artisanal Skybuilders' Cotton Boll","Grade 3 Artisanal Skybuilders' Rice"
794,"Harvesting",1,"Grade 4 Skybuilders' Cotton Boll","Grade 4 Skybuilders' Tea Leaves","Grade 4 Skybuilders' Gossamer Cotton Boll","Grade 4 Artisanal Skybuilders' Barbgrass","","","Grade 2 Artisanal Skybuilders' Dawn Lizard","Grade 3 Artisanal Skybuilders' Vine"
795,"Logging",1,"Grade 4 Skybuilders' Switch","Grade 4 Skybuilders' Spruce Log","Grade 4 Skybuilders' Primordial Resin","Grade 4 Artisanal Skybuilders' Log","","","Grade 2 Artisanal Skybuilders' Log","Grade 3 Artisanal Skybuilders' Log"
796,"Logging",1,"Grade 4 Skybuilders' Mahogany Log","Grade 4 Skybuilders' Mistletoe","Grade 4 Skybuilders' White Cedar Log","Grade 4 Artisanal Skybuilders' Raspberry","","","Grade 2 Artisanal Skybuilders' Hardened Sap","Grade 3 Artisanal Skybuilders' Amber"
797,"Logging",1,"Grade 4 Skybuilders' Mahogany Log","Grade 4 Skybuilders' Spruce Log","Grade 4 Skybuilders' White Cedar Log","Grade 4 Artisanal Skybuilders' Raspberry","","","Grade 2 Artisanal Skybuilders' Hardened Sap","Grade 3 Artisanal Skybuilders' Amber"
798,"Mining",80,"Grade 4 Skybuilders' Umbral Flarerock","","","","","","Grade 2 Skybuilders' Umbral Flarestone","Grade 3 Skybuilders' Umbral Magma Shard"
799,"Quarrying",80,"Grade 4 Skybuilders' Umbral Levinsand","","","","","","Grade 2 Skybuilders' Umbral Levinshard","Grade 3 Skybuilders' Umbral Levinite"
800,"Logging",80,"Grade 4 Skybuilders' Umbral Galewood Branch","","","","","","Grade 2 Skybuilders' Umbral Galewood Log","Grade 3 Skybuilders' Umbral Galewood Sap"
801,"Harvesting",80,"Grade 4 Skybuilders' Umbral Dirtleaf","","","","","","Grade 2 Skybuilders' Umbral Earthcap","Grade 3 Skybuilders' Umbral Tortoise"
802,"Mining",80,"","","","","","Oddly Delicate Raw Jade","",""
803,"Mining",80,"","","","","","Oddly Delicate Raw Jade","",""
804,"Mining",80,"","","","","","Oddly Delicate Raw Jade","",""
805,"Logging",80,"","","","","","Oddly Delicate Birch Log","",""
806,"Logging",80,"","","","","","Oddly Delicate Birch Log","",""
807,"Logging",80,"","","","","","Oddly Delicate Birch Log","",""
808,"Mining",75,"Patient Necessity Materials","","","","","","","Wind Crystal"
809,"Logging",75,"Patient Necessity Materials","","","","","","","Wind Crystal"
810,"Mining",75,"Rehabilitation Aid Materials","","","","","","","Wind Crystal"
811,"Logging",75,"Rehabilitation Aid Materials","","","","","","","Fire Crystal"
812,"Quarrying",80,"Art Supply Materials","","","","","","","Lightning Crystal"
813,"Harvesting",80,"Art Supply Materials","","","","","","","Earth Crystal"
814,"Mining",0,"","","","","","","",""
815,"Mining",85,"Raw Ametrine","Sharlayan Rock Salt","Aetheroconductive Feather","","","","","Water Crystal"
816,"Quarrying",85,"High Durium Sand","Chloroschist","Eternity Ring Material","Aetheroconductive Mammet Materials","Cushion Care Package Materials","","","Water Crystal"
817,"Quarrying",90,"Rarefied Chloroschist","","","","","","",""
818,"Mining",85,"High Durium Ore","School Supply Materials","","","","","","Ice Crystal"
819,"Mining",85,"Rarefied High Durium Ore","","","","","","",""
820,"Quarrying",85,"Pewter Ore","Hannish Staple","Aetheroconductive Focus Materials","Feline Fascinators","","","","Ice Crystal"
821,"Mining",85,"Bismuth Ore","Lunar Staple","Energizing Eye-lixir Materials","","","","","Earth Crystal"
822,"Quarrying",85,"Phrygian Gold Ore","Eblan Alumen","Garlean Staple","Luncheon Coffer Materials","Mesmerizing Miniature Materials","","","Lightning Crystal"
823,"Mining",90,"Manganese Ore","Elpis Staple","","","","","","Fire Crystal"
824,"Quarrying",90,"Raw Blue Zircon","Annite","Ambrosial Water","Researcher's Relaxation Kit Materials","","","","Fire Crystal"
825,"Mining",90,"Chondrite","","","","","","","Wind Crystal"
826,"Quarrying",90,"Raw Star Quartz","","","","","","","Wind Crystal"
827,"Quarrying",90,"Lunar Quartz","Earthen Quartz","","","","","","Earth Crystal"
828,"Mining",90,"Ghostly Umbral Rock","","","","","","","Lightning Crystal"
829,"Mining",85,"Rarefied Raw Ametrine","Rarefied Sharlayan Rock Salt","","","","","",""
830,"Mining",85,"Rarefied Bismuth Ore","","","","","","",""
831,"Quarrying",90,"Rarefied Phrygian Gold Ore","Rarefied Eblan Alumen","","","","","",""
832,"Quarrying",90,"Rarefied Blue Zircon","Rarefied Annite","","","","","",""
833,"Quarrying",90,"Rarefied Pewter Ore","","","","","","",""
834,"Mining",90,"Stonehard Water","Rime Dolomite","Raw Eblan Danburite","Prime Siderite","","","",""
835,"Quarrying",90,"Stonehard Water","Lunar Adamantite Ore","","","","","",""
836,"Quarrying",90,"Stonehard Water","Rhodium Sand","","","","","",""
837,"Logging",85,"Horse Chestnut Log","Aetheroconductive Mammet Materials","","","","","","Wind Crystal"
838,"Harvesting",85,"Dark Hemp","Dark Rye","Iceberg Lettuce","Eternity Ring Material","Aetheroconductive Feather","Cushion Care Package Materials","","Wind Crystal"
839,"Logging",85,"Palm Log","Palm Syrup","Coconut","School Supply Materials","","","","Fire Crystal"
840,"Harvesting",85,"Thavnairian Perilla Leaf","Thavnairian Paprika","Hannish Staple","Aetheroconductive Focus Materials","Feline Fascinators","","","Fire Crystal"
841,"Harvesting",85,"Rarefied Thavnairian Perilla Leaf","","","","","","",""
842,"Logging",85,"Red Pine Log","Garlean Staple","Luncheon Coffer Materials","","","","","Earth Crystal"
843,"Harvesting",85,"Cucumber","Eblan Lentils","Snow Flax","Beet","Mesmerizing Miniature Materials","","","Earth Crystal"
844,"Logging",90,"Ironwood Log","Sykon","Elder Nutmeg Seeds","","","","","Lightning Crystal"
845,"Logging",90,"Rarefied Ironwood Log","","","","","","",""
846,"Harvesting",90,"Scarlet Moko Grass","Giant Popoto","Sideritis Leaves","Elpis Staple","Researcher's Relaxation Kit Materials","","","Lightning Crystal"
847,"Logging",90,"Integral Log","","","","","","","Water Crystal"
848,"Harvesting",90,"AR-Caean Cotton Boll","Alien Onion","","","","","","Water Crystal"
849,"Harvesting",90,"Ewer Clay","Sophora Roots","","","","","","Wind Crystal"
850,"Logging",90,"Palm Chippings","","","","","","","Fire Crystal"
851,"Logging",85,"Rarefied Palm Log","Rarefied Coconut","","","","","",""
852,"Logging",85,"Rarefied Red Pine Log","","","","","","",""
853,"Logging",90,"Rarefied Sykon","Rarefied Elder Nutmeg","","","","","",""
854,"Harvesting",90,"Rarefied Dark Rye","Rarefied Iceberg Lettuce","","","","","",""
855,"Harvesting",90,"Rarefied AR-Caean Cotton Boll","","","","","","",""
856,"Logging",90,"Potent Spice","Mempisang Log","","","","","",""
857,"Harvesting",90,"Potent Spice","Golden Cocoon","Thavnairian Corn","","","","",""
858,"Harvesting",90,"Potent Spice","Double-edged Herb","Prime Crystalbloom","","","","",""
859,"Logging",85,"length of softwood lumber","length of exquisite softwood lumber","","","","","",""
860,"Harvesting",85,"bundle of watercress","","","","","","",""
861,"Logging",85,"torn branch","teeming branch","","","","","",""
862,"Harvesting",85,"bunch of Thavnairian grass","bunch of verdant Thavnairian grass","","","","","",""
863,"Harvesting",85,"pouch of fragrant spices","","","","","","",""
864,"Logging",85,"bottle of flammable palm oil","","","","","","",""
865,"Harvesting",85,"earthy beet","lustering beet","","","","","",""
866,"Logging",85,"rooting branch","","","","","","",""
867,"Logging",85,"scorched tree","mossy tree","","","","","",""
868,"Logging",90,"handful of cinnamon strips","","","","","","",""
869,"Harvesting",90,"bundle of colossal herbs","","","","","","",""
870,"Logging",90,"appetizing sago palm","succulent sago palm","","","","","",""
871,"Harvesting",90,"bunch of fibrous plants","bunch of fine fibrous plants","","","","","",""
872,"Logging",90,"sturdy log","","","","","","",""
873,"Logging",90,"jar of golden sap","jar of brilliant golden sap","","","","","",""
874,"Mining",85,"eye-catching stone","spellbinding stone","","","","","",""
875,"Quarrying",85,"slab of sturdy silica","","","","","","",""
876,"Mining",85,"bedrock sample","rich bedrock sample","","","","","",""
877,"Mining",85,"slab of Thavnairian giantsgall","slab of shimmering Thavnairian giantsgall","","","","","",""
878,"Quarrying",85,"chunk of enriching limestone","","","","","","",""
879,"Quarrying",85,"slab of enchanting giantsgall","","","","","","",""
880,"Mining",85,"piece of Mark XLIX plating","piece of flawless Mark XLIX plating","","","","","",""
881,"Mining",85,"entrancing northern stone","","","","","","",""
882,"Mining",85,"military-grade ceruleum engine component","undamaged military-grade ceruleum engine component","","","","","",""
883,"Mining",90,"chunk of dazzling volcanic rock","","","","","","",""
884,"Quarrying",90,"pouch of fine sand","","","","","","",""
885,"Quarrying",90,"sack of stone powder","sack of glimmering stone powder","","","","","",""
886,"Mining",90,"chunk of captivating mineral","chunk of marvelous mineral","","","","","",""
887,"Quarrying",90,"chunk of dark annite","","","","","","",""
888,"Quarrying",90,"soil sample","rich soil sample","","","","","",""
889,"●銛",85,"Thavnairian Cucumber","Spiny King Crab","Thavnairian Eel","Gilled Topknot","Purusa Fish","Giantsgall Jaw","",""
890,"●銛",85,"Coffer Shell","Onihige","Onokoro Carp","Ruby-spotted Crab","Marrow-eater","Cloudy Cat Shark","",""
891,"●銛",85,"Red Gurnard","Dream Pickle","Ruby Haddock","Crown Fish","Sword of Isari","Blue Shark","",""
892,"●銛",85,"Barb of Exile","Smooth Lumpfish","Hells' Cap","Keeled Fugu","Eastern Seerfish","False Fusilier","Othardian Wrasse",""
893,"●銛",90,"Akyaali Sardine","Spicy Pickle","Mayavahana","Hedonfish","Satrap Trapfish","Blue Marlin","",""
894,"●銛",90,"Satrap's Whisper","Meyhane Reveler","Shallows Cod","Rasa Fish","Daemir's Alloy","Dusky Shark","",""
895,"●銛",90,"Agama's Palm","Rummy-nosed Tetra","Monksblade","Atamra Cichlid","Root of Maya","Floral Snakehead","",""
896,"●銛",90,"Skipping Stone","Red-spotted Blenny","Deepbody Boarfish","Grey Mullet","Prayer Cushion","Uzumaki","Kitefin Shark",""
897,"●銛",90,"Jointed Razorfish","Mini Yasha","Righteye Flounder","Othardian Lumpsucker","Sawshark","Bluefin Trevally","",""
898,"●銛",90,"Natron Puffer","Diamond Dagger","Queenly Fan","Pale Panther","Saltsquid","Platinum Hammerhead","",""
899,"●銛",85,"Ruby-spotted Crab","Dream Pickle","Crown Fish","Blue Shark","Shogun's Kabuto","Pipefish","",""
900,"●銛",90,"Gilled Topknot","Meyhane Reveler","Shallows Cod","Dusky Shark","Xiphactinus","Tebqeyiq Smelt","",""
901,"Mining",0,"","","","","","","",""
902,"Harvesting",85,"Carrot of Happiness","Lunar Staple","Energizing Eye-lixir Materials","","","","","Ice Crystal"
903,"●銛",85,"Moondisc","Carpenter Crab","King's Mantle","Inksquid","","","",""
904,"●銛",85,"Red Gurnard","Ruby Haddock","Eastern Seerfish","Auroral Clam","","","",""
905,"Mining",80,"Wild Liverwort","Weighted Agalmatolite","","","","","","Wind Crystal"
906,"Quarrying",80,"Star Sea Salt","Mineral Sample","","","","","","Wind Crystal"
907,"Harvesting",80,"Prime Alien Onion","Fragrant Greens","","","","","","Water Crystal"
908,"Harvesting",80,"Dragonseye Beans","Plant Life Sample","","","","","","Water Crystal"
909,"Mining",80,"Stellar Magnesium","Nutrient-rich Ore","","","","","","Wind Crystal"
910,"Mining",80,"Methane Egg","","","","","","","Wind Crystal"
911,"Quarrying",80,"Pure Green Quartz","","","","","","","Fire Crystal"
912,"Harvesting",80,"Stellar Cumin","Withered Grass","","","","","","Water Crystal"
913,"Logging",80,"Methane Blossom","","","","","","","Water Crystal"
914,"Harvesting",80,"Sohm Al Bloom","","","","","","","Fire Crystal"
915,"●銛",85,"Grey Carp","Lakethistle","Wardenfish","Ken Kiln","","","",""
916,"●銛",85,"Bedskipper","Queensgown","Measan Deala","Glorianda's Tear","","","",""
917,"●銛",90,"Verdigris Guppy","Lakeskipper","Bronze Eel","Striped Peacock Bass","Bronze Trout","Nosceasaur","",""
918,"Quarrying",85,"Raw Sheep Fodder","Crafters' Supplies","","","","","","Water Crystal"
919,"Quarrying",85,"Combustible Fuel","Natural Ingredients","","","","","","Wind Crystal"
920,"Mining",90,"Connoisseur's Soiled Femur","","","","","","",""
921,"Harvesting",85,"Raw Sheep Fodder","Crafters' Supplies","","","","","","Water Crystal"
922,"Harvesting",85,"Combustible Fuel","Natural Ingredients","","","","","","Fire Crystal"
923,"Logging",90,"Connoisseur's Levin Mint","","","","","","",""
924,"Mining",90,"Connoisseur's Prismstone","","","","","","",""
925,"Mining",90,"Connoisseur's Red Malachite","","","","","","",""
926,"Logging",90,"Connoisseur's Wattle Petribark","","","","","","",""
